ID condition sub type order session sound_dist concept_dist answer RT score
A1IWW7TKKQYOL3 sound 3 real 4 2 2 4 1 264 0.75
A1IWW7TKKQYOL3 sound 3 real 7 2 7 7 1 394 0.75
A1IWW7TKKQYOL3 sound 3 real 6 2 1 6 0 315 0.75
A1IWW7TKKQYOL3 sound 3 real 5 2 6 5 0 250 0.75
AUVC78LEL0T6L sound 3 pre 3 0 NA NA 0 3103 1.0
AUVC78LEL0T6L sound 3 pre 2 0 NA NA 1 2247 1.0
AUVC78LEL0T6L sound 3 pre 1 0 NA NA 1 2435 1.0
AUVC78LEL0T6L sound 3 pre 4 0 NA NA 0 2165 1.0
AUVC78LEL0T6L sound 3 real 6 1 3 6 1 3367 1.0
AUVC78LEL0T6L sound 3 real 7 1 2 7 1 3664 1.0
AUVC78LEL0T6L sound 3 real 1 1 1 1 1 2430 1.0
AUVC78LEL0T6L sound 3 real 4 1 6 4 1 2577 1.0
AUVC78LEL0T6L sound 3 real 3 1 4 3 1 2708 1.0
AUVC78LEL0T6L sound 3 real 5 1 5 5 1 2445 1.0
AUVC78LEL0T6L sound 3 real 2 1 7 2 1 2824 1.0
AUVC78LEL0T6L sound 3 real 7 2 4 7 1 3231 1.0
AUVC78LEL0T6L sound 3 real 6 2 1 6 1 2222 1.0
AUVC78LEL0T6L sound 3 real 1 2 6 1 1 2386 1.0
AUVC78LEL0T6L sound 3 real 2 2 7 2 1 2234 1.0
AUVC78LEL0T6L sound 3 real 3 2 2 3 1 2236 1.0
AUVC78LEL0T6L sound 3 real 5 2 3 5 1 2274 1.0
AUVC78LEL0T6L sound 3 real 4 2 5 4 1 2474 1.0
A3BH9LOU9KV6T0 sound 3 pre 4 0 NA NA 0 5571 1.0
A3BH9LOU9KV6T0 sound 3 pre 2 0 NA NA 1 2453 1.0
A3BH9LOU9KV6T0 sound 3 pre 1 0 NA NA 1 2327 1.0
A3BH9LOU9KV6T0 sound 3 pre 3 0 NA NA 0 2177 1.0
A3BH9LOU9KV6T0 sound 3 real 1 1 5 1 0 3852 1.0
A3BH9LOU9KV6T0 sound 3 real 7 1 1 7 0 2784 1.0
A3BH9LOU9KV6T0 sound 3 real 2 1 3 2 0 2808 1.0
A3BH9LOU9KV6T0 sound 3 real 3 1 7 3 1 2819 1.0
A3BH9LOU9KV6T0 sound 3 real 6 1 6 6 1 2793 1.0
A3BH9LOU9KV6T0 sound 3 real 4 1 4 4 0 2600 1.0
A3BH9LOU9KV6T0 sound 3 real 5 1 2 5 0 2642 1.0
A3BH9LOU9KV6T0 sound 3 real 2 2 2 2 1 2987 1.0
A3BH9LOU9KV6T0 sound 3 real 1 2 7 1 1 2568 1.0
A3BH9LOU9KV6T0 sound 3 real 7 2 4 7 1 2451 1.0
A3BH9LOU9KV6T0 sound 3 real 3 2 6 3 0 2395 1.0
A3BH9LOU9KV6T0 sound 3 real 4 2 3 4 1 2766 1.0
A3BH9LOU9KV6T0 sound 3 real 5 2 1 5 0 2523 1.0
A3BH9LOU9KV6T0 sound 3 real 6 2 5 6 1 2537 1.0
A2LAE5LO34AK sound 3 pre 4 0 NA NA 0 5799 1.0
A2LAE5LO34AK sound 3 pre 2 0 NA NA 1 2393 1.0
A2LAE5LO34AK sound 3 pre 3 0 NA NA 0 2000 1.0
A2LAE5LO34AK sound 3 pre 1 0 NA NA 1 952 1.0
A2LAE5LO34AK sound 3 real 2 1 2 2 0 2698 1.0
A2LAE5LO34AK sound 3 real 4 1 4 4 0 2169 1.0
A2LAE5LO34AK sound 3 real 1 1 5 1 0 2481 1.0
A2LAE5LO34AK sound 3 real 7 1 3 7 0 2250 1.0
A2LAE5LO34AK sound 3 real 6 1 7 6 1 2265 1.0
A2LAE5LO34AK sound 3 real 3 1 1 3 0 2341 1.0
A2LAE5LO34AK sound 3 real 5 1 6 5 1 2195 1.0
A2LAE5LO34AK sound 3 real 5 2 2 5 0 2307 1.0
A2LAE5LO34AK sound 3 real 4 2 4 4 1 2282 1.0
A2LAE5LO34AK sound 3 real 6 2 3 6 1 2256 1.0
A2LAE5LO34AK sound 3 real 3 2 7 3 1 2167 1.0
A2LAE5LO34AK sound 3 real 1 2 5 1 1 2728 1.0
A2LAE5LO34AK sound 3 real 2 2 1 2 0 2697 1.0
A2LAE5LO34AK sound 3 real 7 2 6 7 1 2161 1.0
A142ZRU284W9O sound 3 pre 4 0 NA NA 1 5684 0.75
A142ZRU284W9O sound 3 pre 1 0 NA NA 1 4360 0.75
A142ZRU284W9O sound 3 pre 2 0 NA NA 1 2025 0.75
A142ZRU284W9O sound 3 pre 3 0 NA NA 0 1992 0.75
A142ZRU284W9O sound 3 real 2 1 7 2 1 2569 0.75
A142ZRU284W9O sound 3 real 7 1 5 7 0 3330 0.75
A142ZRU284W9O sound 3 real 5 1 6 5 1 2593 0.75
A142ZRU284W9O sound 3 real 4 1 4 4 0 2682 0.75
A142ZRU284W9O sound 3 real 6 1 3 6 0 2256 0.75
A142ZRU284W9O sound 3 real 3 1 2 3 0 2098 0.75
A142ZRU284W9O sound 3 real 1 1 1 1 0 1979 0.75
A142ZRU284W9O sound 3 real 5 2 1 5 0 3124 0.75
A142ZRU284W9O sound 3 real 2 2 4 2 0 2226 0.75
A142ZRU284W9O sound 3 real 7 2 7 7 1 2313 0.75
A142ZRU284W9O sound 3 real 6 2 5 6 1 2074 0.75
A142ZRU284W9O sound 3 real 4 2 6 4 1 2137 0.75
A142ZRU284W9O sound 3 real 3 2 2 3 1 2083 0.75
A142ZRU284W9O sound 3 real 1 2 3 1 1 2250 0.75
A2WTNZHRALOHX8 sound 3 pre 4 0 NA NA 0 5469 1.0
A2WTNZHRALOHX8 sound 3 pre 1 0 NA NA 1 4373 1.0
A2WTNZHRALOHX8 sound 3 pre 2 0 NA NA 1 1520 1.0
A2WTNZHRALOHX8 sound 3 pre 3 0 NA NA 0 1516 1.0
A2WTNZHRALOHX8 sound 3 real 3 1 2 3 0 3532 1.0
A2WTNZHRALOHX8 sound 3 real 7 1 4 7 0 3051 1.0
A2WTNZHRALOHX8 sound 3 real 5 1 6 5 1 2985 1.0
A2WTNZHRALOHX8 sound 3 real 4 1 3 4 0 2514 1.0
A2WTNZHRALOHX8 sound 3 real 6 1 7 6 1 2451 1.0
A2WTNZHRALOHX8 sound 3 real 2 1 1 2 0 2255 1.0
A2WTNZHRALOHX8 sound 3 real 1 1 5 1 0 2192 1.0
A2WTNZHRALOHX8 sound 3 real 1 2 1 1 0 2199 1.0
A2WTNZHRALOHX8 sound 3 real 6 2 2 6 0 2342 1.0
A2WTNZHRALOHX8 sound 3 real 7 2 3 7 1 2151 1.0
A2WTNZHRALOHX8 sound 3 real 3 2 4 3 1 2244 1.0
A2WTNZHRALOHX8 sound 3 real 2 2 7 2 0 2647 1.0
A2WTNZHRALOHX8 sound 3 real 4 2 5 4 0 2167 1.0
A2WTNZHRALOHX8 sound 3 real 5 2 6 5 1 2158 1.0
A1GVHFB9F270GX sound 3 pre 1 0 NA NA 1 5616 1.0
A1GVHFB9F270GX sound 3 pre 3 0 NA NA 0 3351 1.0
A1GVHFB9F270GX sound 3 pre 2 0 NA NA 1 2988 1.0
A1GVHFB9F270GX sound 3 pre 4 0 NA NA 0 2555 1.0
A1GVHFB9F270GX sound 3 real 6 1 4 6 0 2943 1.0
A1GVHFB9F270GX sound 3 real 7 1 6 7 0 2572 1.0
A1GVHFB9F270GX sound 3 real 5 1 2 5 1 2721 1.0
A1GVHFB9F270GX sound 3 real 4 1 3 4 1 2365 1.0
A1GVHFB9F270GX sound 3 real 1 1 7 1 0 2453 1.0
A1GVHFB9F270GX sound 3 real 3 1 1 3 1 2016 1.0
A1GVHFB9F270GX sound 3 real 2 1 5 2 1 2324 1.0
A1GVHFB9F270GX sound 3 real 4 2 4 4 1 2064 1.0
A1GVHFB9F270GX sound 3 real 7 2 3 7 1 1937 1.0
A1GVHFB9F270GX sound 3 real 3 2 1 3 1 1829 1.0
A1GVHFB9F270GX sound 3 real 6 2 2 6 1 1874 1.0
A1GVHFB9F270GX sound 3 real 1 2 7 1 1 1840 1.0
A1GVHFB9F270GX sound 3 real 2 2 6 2 0 2458 1.0
A1GVHFB9F270GX sound 3 real 5 2 5 5 1 2085 1.0
AAB1LBKZV886G sound 3 pre 3 0 NA NA 0 4670 0.75
AAB1LBKZV886G sound 3 pre 4 0 NA NA 1 4112 0.75
AAB1LBKZV886G sound 3 pre 2 0 NA NA 1 1803 0.75
AAB1LBKZV886G sound 3 pre 1 0 NA NA 1 1851 0.75
AAB1LBKZV886G sound 3 real 2 1 7 2 1 2974 0.75
AAB1LBKZV886G sound 3 real 7 1 4 7 1 2627 0.75
AAB1LBKZV886G sound 3 real 6 1 2 6 0 2251 0.75
AAB1LBKZV886G sound 3 real 1 1 3 1 0 2399 0.75
AAB1LBKZV886G sound 3 real 5 1 5 5 1 2137 0.75
AAB1LBKZV886G sound 3 real 4 1 1 4 1 2404 0.75
AAB1LBKZV886G sound 3 real 3 1 6 3 1 2990 0.75
AAB1LBKZV886G sound 3 real 3 2 5 3 1 2546 0.75
AAB1LBKZV886G sound 3 real 2 2 2 2 0 2226 0.75
AAB1LBKZV886G sound 3 real 1 2 3 1 0 2575 0.75
AAB1LBKZV886G sound 3 real 5 2 1 5 0 2752 0.75
AAB1LBKZV886G sound 3 real 6 2 6 6 1 2198 0.75
AAB1LBKZV886G sound 3 real 7 2 4 7 1 2310 0.75
AAB1LBKZV886G sound 3 real 4 2 7 4 1 2250 0.75
A2GZQB8RLL7I1L sound 3 pre 3 0 NA NA 0 3291 1.0
A2GZQB8RLL7I1L sound 3 pre 1 0 NA NA 1 1432 1.0
A2GZQB8RLL7I1L sound 3 pre 4 0 NA NA 0 1905 1.0
A2GZQB8RLL7I1L sound 3 pre 2 0 NA NA 1 2633 1.0
A2GZQB8RLL7I1L sound 3 real 1 1 5 1 0 2077 1.0
A2GZQB8RLL7I1L sound 3 real 4 1 2 4 0 1936 1.0
A2GZQB8RLL7I1L sound 3 real 5 1 3 5 1 2011 1.0
A2GZQB8RLL7I1L sound 3 real 3 1 6 3 1 2052 1.0
A2GZQB8RLL7I1L sound 3 real 6 1 1 6 1 2001 1.0
A2GZQB8RLL7I1L sound 3 real 2 1 4 2 0 2373 1.0
A2GZQB8RLL7I1L sound 3 real 7 1 7 7 0 2180 1.0
A2GZQB8RLL7I1L sound 3 real 5 2 4 5 1 1925 1.0
A2GZQB8RLL7I1L sound 3 real 4 2 5 4 1 1909 1.0
A2GZQB8RLL7I1L sound 3 real 1 2 7 1 0 4559 1.0
A2GZQB8RLL7I1L sound 3 real 7 2 6 7 1 2176 1.0
A2GZQB8RLL7I1L sound 3 real 6 2 1 6 1 2111 1.0
A2GZQB8RLL7I1L sound 3 real 2 2 3 2 1 2085 1.0
A2GZQB8RLL7I1L sound 3 real 3 2 2 3 0 2186 1.0
A166A2M31CW2C7 sound 3 pre 1 0 NA NA 1 2041 1.0
A166A2M31CW2C7 sound 3 pre 2 0 NA NA 1 1958 1.0
A166A2M31CW2C7 sound 3 pre 4 0 NA NA 0 1696 1.0
A166A2M31CW2C7 sound 3 pre 3 0 NA NA 0 1973 1.0
A166A2M31CW2C7 sound 3 real 1 1 2 1 0 2344 1.0
A166A2M31CW2C7 sound 3 real 2 1 1 2 0 2236 1.0
A166A2M31CW2C7 sound 3 real 6 1 7 6 1 2260 1.0
A166A2M31CW2C7 sound 3 real 7 1 4 7 1 2559 1.0
A166A2M31CW2C7 sound 3 real 5 1 6 5 1 2158 1.0
A166A2M31CW2C7 sound 3 real 3 1 5 3 1 2383 1.0
A166A2M31CW2C7 sound 3 real 4 1 3 4 1 2298 1.0
A166A2M31CW2C7 sound 3 real 5 2 6 5 0 2770 1.0
A166A2M31CW2C7 sound 3 real 6 2 3 6 1 2427 1.0
A166A2M31CW2C7 sound 3 real 7 2 5 7 0 2203 1.0
A166A2M31CW2C7 sound 3 real 4 2 7 4 1 2164 1.0
A166A2M31CW2C7 sound 3 real 1 2 2 1 0 2256 1.0
A166A2M31CW2C7 sound 3 real 2 2 4 2 1 2294 1.0
A166A2M31CW2C7 sound 3 real 3 2 1 3 0 2471 1.0
AITLTT4ZKSZIM sound 3 pre 2 0 NA NA 1 9058 0.75
AITLTT4ZKSZIM sound 3 pre 1 0 NA NA 1 3522 0.75
AITLTT4ZKSZIM sound 3 pre 3 0 NA NA 0 1909 0.75
AITLTT4ZKSZIM sound 3 pre 4 0 NA NA 1 2246 0.75
AITLTT4ZKSZIM sound 3 real 6 1 7 6 0 3465 0.75
AITLTT4ZKSZIM sound 3 real 7 1 6 7 0 3311 0.75
AITLTT4ZKSZIM sound 3 real 5 1 2 5 0 3886 0.75
AITLTT4ZKSZIM sound 3 real 2 1 5 2 0 2733 0.75
AITLTT4ZKSZIM sound 3 real 4 1 4 4 0 2548 0.75
AITLTT4ZKSZIM sound 3 real 3 1 1 3 0 2584 0.75
AITLTT4ZKSZIM sound 3 real 1 1 3 1 0 2424 0.75
AITLTT4ZKSZIM sound 3 real 4 2 2 4 0 2979 0.75
AITLTT4ZKSZIM sound 3 real 7 2 1 7 0 2283 0.75
AITLTT4ZKSZIM sound 3 real 1 2 3 1 0 2273 0.75
AITLTT4ZKSZIM sound 3 real 3 2 5 3 0 2185 0.75
AITLTT4ZKSZIM sound 3 real 6 2 7 6 0 2485 0.75
AITLTT4ZKSZIM sound 3 real 5 2 4 5 0 2510 0.75
AITLTT4ZKSZIM sound 3 real 2 2 6 2 0 2286 0.75
A2MDR0R3KTYTGV sound 3 pre 1 0 NA NA 1 2085 1.0
A2MDR0R3KTYTGV sound 3 pre 3 0 NA NA 0 1805 1.0
A2MDR0R3KTYTGV sound 3 pre 4 0 NA NA 0 1891 1.0
A2MDR0R3KTYTGV sound 3 pre 2 0 NA NA 1 1829 1.0
A2MDR0R3KTYTGV sound 3 real 3 1 6 3 0 2683 1.0
A2MDR0R3KTYTGV sound 3 real 4 1 5 4 0 2951 1.0
A2MDR0R3KTYTGV sound 3 real 1 1 3 1 0 2256 1.0
A2MDR0R3KTYTGV sound 3 real 2 1 4 2 0 2251 1.0
A2MDR0R3KTYTGV sound 3 real 6 1 7 6 0 2522 1.0
A2MDR0R3KTYTGV sound 3 real 7 1 2 7 0 2239 1.0
A2MDR0R3KTYTGV sound 3 real 5 1 1 5 0 2510 1.0
A2MDR0R3KTYTGV sound 3 real 7 2 1 7 0 2228 1.0
A2MDR0R3KTYTGV sound 3 real 6 2 4 6 0 2183 1.0
A2MDR0R3KTYTGV sound 3 real 2 2 7 2 0 2041 1.0
A2MDR0R3KTYTGV sound 3 real 3 2 5 3 0 2260 1.0
A2MDR0R3KTYTGV sound 3 real 4 2 6 4 0 2147 1.0
A2MDR0R3KTYTGV sound 3 real 5 2 2 5 0 2162 1.0
A2MDR0R3KTYTGV sound 3 real 1 2 3 1 0 2121 1.0
AMPMTF5IAAMK8 sound 3 pre 2 0 NA NA 1 3170 1.0
AMPMTF5IAAMK8 sound 3 pre 3 0 NA NA 0 2010 1.0
AMPMTF5IAAMK8 sound 3 pre 1 0 NA NA 1 2112 1.0
AMPMTF5IAAMK8 sound 3 pre 4 0 NA NA 0 1865 1.0
AMPMTF5IAAMK8 sound 3 real 2 1 7 2 0 3152 1.0
AMPMTF5IAAMK8 sound 3 real 1 1 1 1 0 2748 1.0
AMPMTF5IAAMK8 sound 3 real 7 1 3 7 1 2686 1.0
AMPMTF5IAAMK8 sound 3 real 6 1 6 6 0 2403 1.0
AMPMTF5IAAMK8 sound 3 real 4 1 5 4 0 2335 1.0
AMPMTF5IAAMK8 sound 3 real 3 1 2 3 0 2271 1.0
AMPMTF5IAAMK8 sound 3 real 5 1 4 5 0 2129 1.0
AMPMTF5IAAMK8 sound 3 real 6 2 1 6 0 2420 1.0
AMPMTF5IAAMK8 sound 3 real 1 2 2 1 0 2537 1.0
AMPMTF5IAAMK8 sound 3 real 4 2 7 4 1 2438 1.0
AMPMTF5IAAMK8 sound 3 real 7 2 5 7 1 2757 1.0
AMPMTF5IAAMK8 sound 3 real 2 2 3 2 1 2370 1.0
AMPMTF5IAAMK8 sound 3 real 3 2 6 3 0 2237 1.0
AMPMTF5IAAMK8 sound 3 real 5 2 4 5 1 2523 1.0
A3EN7W8469UJ7V sound 3 pre 1 0 NA NA 0 2259 0.5
A3EN7W8469UJ7V sound 3 pre 2 0 NA NA 1 1089 0.5
A3EN7W8469UJ7V sound 3 pre 4 0 NA NA 1 218 0.5
A3EN7W8469UJ7V sound 3 pre 3 0 NA NA 0 712 0.5
A3EN7W8469UJ7V sound 3 real 7 1 4 7 0 1791 0.5
A3EN7W8469UJ7V sound 3 real 6 1 2 6 0 1958 0.5
A3EN7W8469UJ7V sound 3 real 2 1 6 2 0 1571 0.5
A3EN7W8469UJ7V sound 3 real 3 1 7 3 0 574 0.5
A3EN7W8469UJ7V sound 3 real 1 1 5 1 0 253 0.5
A3EN7W8469UJ7V sound 3 real 4 1 1 4 0 352 0.5
A3EN7W8469UJ7V sound 3 real 5 1 3 5 0 128 0.5
A3EN7W8469UJ7V sound 3 real 7 2 5 7 0 532 0.5
A3EN7W8469UJ7V sound 3 real 6 2 4 6 1 1 0.5
A3EN7W8469UJ7V sound 3 real 1 2 6 1 1 137 0.5
A3EN7W8469UJ7V sound 3 real 3 2 7 3 1 134 0.5
A3EN7W8469UJ7V sound 3 real 2 2 3 2 1 32 0.5
A3EN7W8469UJ7V sound 3 real 4 2 2 4 0 107 0.5
A3EN7W8469UJ7V sound 3 real 5 2 1 5 0 17 0.5
ABVBS0ENW4EVH sound 3 pre 2 0 NA NA 1 3849 1.0
ABVBS0ENW4EVH sound 3 pre 1 0 NA NA 1 2135 1.0
ABVBS0ENW4EVH sound 3 pre 4 0 NA NA 0 2110 1.0
ABVBS0ENW4EVH sound 3 pre 3 0 NA NA 0 2180 1.0
ABVBS0ENW4EVH sound 3 real 6 1 2 6 0 3288 1.0
ABVBS0ENW4EVH sound 3 real 7 1 3 7 1 2675 1.0
ABVBS0ENW4EVH sound 3 real 3 1 6 3 1 2516 1.0
ABVBS0ENW4EVH sound 3 real 1 1 1 1 0 3635 1.0
ABVBS0ENW4EVH sound 3 real 4 1 7 4 0 2715 1.0
ABVBS0ENW4EVH sound 3 real 2 1 5 2 1 2530 1.0
ABVBS0ENW4EVH sound 3 real 5 1 4 5 1 2802 1.0
ABVBS0ENW4EVH sound 3 real 7 2 3 7 1 2970 1.0
ABVBS0ENW4EVH sound 3 real 2 2 2 2 0 2778 1.0
ABVBS0ENW4EVH sound 3 real 1 2 7 1 1 2559 1.0
ABVBS0ENW4EVH sound 3 real 6 2 5 6 1 2595 1.0
ABVBS0ENW4EVH sound 3 real 5 2 6 5 1 2617 1.0
ABVBS0ENW4EVH sound 3 real 4 2 4 4 0 2550 1.0
ABVBS0ENW4EVH sound 3 real 3 2 1 3 0 2377 1.0
AEWGY34WUIA32 sound 3 pre 2 0 NA NA 0 58883 0.5
AEWGY34WUIA32 sound 3 pre 1 0 NA NA 0 1311 0.5
AEWGY34WUIA32 sound 3 pre 4 0 NA NA 0 4953 0.5
AEWGY34WUIA32 sound 3 pre 3 0 NA NA 0 1913 0.5
AEWGY34WUIA32 sound 3 real 1 1 3 1 0 3096 0.5
AEWGY34WUIA32 sound 3 real 2 1 7 2 1 2122 0.5
AEWGY34WUIA32 sound 3 real 3 1 1 3 1 2623 0.5
AEWGY34WUIA32 sound 3 real 6 1 6 6 1 2089 0.5
AEWGY34WUIA32 sound 3 real 5 1 5 5 1 2145 0.5
AEWGY34WUIA32 sound 3 real 7 1 4 7 0 2178 0.5
AEWGY34WUIA32 sound 3 real 4 1 2 4 0 2108 0.5
AEWGY34WUIA32 sound 3 real 6 2 7 6 1 2497 0.5
AEWGY34WUIA32 sound 3 real 2 2 3 2 1 3702 0.5
AEWGY34WUIA32 sound 3 real 7 2 6 7 1 2207 0.5
AEWGY34WUIA32 sound 3 real 5 2 2 5 1 2184 0.5
AEWGY34WUIA32 sound 3 real 1 2 5 1 0 2148 0.5
AEWGY34WUIA32 sound 3 real 3 2 1 3 1 2209 0.5
AEWGY34WUIA32 sound 3 real 4 2 4 4 1 2065 0.5
A19DAY8KRTT76N sound 3 pre 4 0 NA NA 0 7058 1.0
A19DAY8KRTT76N sound 3 pre 1 0 NA NA 1 2640 1.0
A19DAY8KRTT76N sound 3 pre 3 0 NA NA 0 2244 1.0
A19DAY8KRTT76N sound 3 pre 2 0 NA NA 1 3097 1.0
A19DAY8KRTT76N sound 3 real 2 1 2 2 0 3737 1.0
A19DAY8KRTT76N sound 3 real 4 1 4 4 1 2683 1.0
A19DAY8KRTT76N sound 3 real 5 1 5 5 1 2744 1.0
A19DAY8KRTT76N sound 3 real 6 1 1 6 0 3004 1.0
A19DAY8KRTT76N sound 3 real 7 1 6 7 1 2584 1.0
A19DAY8KRTT76N sound 3 real 1 1 7 1 1 3184 1.0
A19DAY8KRTT76N sound 3 real 3 1 3 3 1 3051 1.0
A19DAY8KRTT76N sound 3 real 6 2 1 6 0 4127 1.0
A19DAY8KRTT76N sound 3 real 3 2 3 3 1 2703 1.0
A19DAY8KRTT76N sound 3 real 5 2 6 5 0 2579 1.0
A19DAY8KRTT76N sound 3 real 2 2 7 2 0 2532 1.0
A19DAY8KRTT76N sound 3 real 4 2 4 4 1 2411 1.0
A19DAY8KRTT76N sound 3 real 7 2 5 7 1 2819 1.0
A19DAY8KRTT76N sound 3 real 1 2 2 1 1 2923 1.0
A3SHP9IPZ2FLOX sound 3 pre 1 0 NA NA 1 2814 1.0
A3SHP9IPZ2FLOX sound 3 pre 4 0 NA NA 0 2625 1.0
A3SHP9IPZ2FLOX sound 3 pre 3 0 NA NA 0 1995 1.0
A3SHP9IPZ2FLOX sound 3 pre 2 0 NA NA 1 2275 1.0
A3SHP9IPZ2FLOX sound 3 real 5 1 3 5 0 3448 1.0
A3SHP9IPZ2FLOX sound 3 real 3 1 7 3 0 2681 1.0
A3SHP9IPZ2FLOX sound 3 real 1 1 5 1 1 2452 1.0
A3SHP9IPZ2FLOX sound 3 real 4 1 4 4 1 2218 1.0
A3SHP9IPZ2FLOX sound 3 real 6 1 1 6 1 2194 1.0
A3SHP9IPZ2FLOX sound 3 real 2 1 2 2 1 2219 1.0
A3SHP9IPZ2FLOX sound 3 real 7 1 6 7 0 2739 1.0
A3SHP9IPZ2FLOX sound 3 real 7 2 1 7 0 3441 1.0
A3SHP9IPZ2FLOX sound 3 real 4 2 2 4 0 3041 1.0
A3SHP9IPZ2FLOX sound 3 real 3 2 6 3 1 2474 1.0
A3SHP9IPZ2FLOX sound 3 real 2 2 4 2 1 2336 1.0
A3SHP9IPZ2FLOX sound 3 real 5 2 3 5 0 2579 1.0
A3SHP9IPZ2FLOX sound 3 real 1 2 5 1 1 2355 1.0
A3SHP9IPZ2FLOX sound 3 real 6 2 7 6 1 2339 1.0
A2V4PRG5UBNIX0 sound 3 pre 3 0 NA NA 0 2936 0.75
A2V4PRG5UBNIX0 sound 3 pre 4 0 NA NA 1 2378 0.75
A2V4PRG5UBNIX0 sound 3 pre 1 0 NA NA 1 2367 0.75
A2V4PRG5UBNIX0 sound 3 pre 2 0 NA NA 1 2960 0.75
A2V4PRG5UBNIX0 sound 3 real 4 1 3 4 0 3055 0.75
A2V4PRG5UBNIX0 sound 3 real 1 1 5 1 1 2804 0.75
A2V4PRG5UBNIX0 sound 3 real 6 1 2 6 0 2425 0.75
A2V4PRG5UBNIX0 sound 3 real 5 1 4 5 1 2677 0.75
A2V4PRG5UBNIX0 sound 3 real 7 1 1 7 0 2883 0.75
A2V4PRG5UBNIX0 sound 3 real 3 1 7 3 1 2312 0.75
A2V4PRG5UBNIX0 sound 3 real 2 1 6 2 1 2485 0.75
A2V4PRG5UBNIX0 sound 3 real 5 2 2 5 0 2858 0.75
A2V4PRG5UBNIX0 sound 3 real 6 2 7 6 1 2758 0.75
A2V4PRG5UBNIX0 sound 3 real 3 2 5 3 1 2296 0.75
A2V4PRG5UBNIX0 sound 3 real 7 2 6 7 1 2310 0.75
A2V4PRG5UBNIX0 sound 3 real 2 2 4 2 1 2382 0.75
A2V4PRG5UBNIX0 sound 3 real 1 2 1 1 1 2302 0.75
A2V4PRG5UBNIX0 sound 3 real 4 2 3 4 1 2229 0.75
A1YGENVE7OI5JL sound 3 pre 2 0 NA NA 1 5681 1.0
A1YGENVE7OI5JL sound 3 pre 4 0 NA NA 0 3023 1.0
A1YGENVE7OI5JL sound 3 pre 1 0 NA NA 1 1634 1.0
A1YGENVE7OI5JL sound 3 pre 3 0 NA NA 0 4038 1.0
A1YGENVE7OI5JL sound 3 real 4 1 2 4 0 5438 1.0
A1YGENVE7OI5JL sound 3 real 2 1 6 2 1 2660 1.0
A1YGENVE7OI5JL sound 3 real 6 1 7 6 0 3224 1.0
A1YGENVE7OI5JL sound 3 real 7 1 1 7 0 2753 1.0
A1YGENVE7OI5JL sound 3 real 5 1 4 5 1 2544 1.0
A1YGENVE7OI5JL sound 3 real 3 1 3 3 0 2331 1.0
A1YGENVE7OI5JL sound 3 real 1 1 5 1 1 2363 1.0
A1YGENVE7OI5JL sound 3 real 6 2 2 6 0 4342 1.0
A1YGENVE7OI5JL sound 3 real 3 2 4 3 1 2514 1.0
A1YGENVE7OI5JL sound 3 real 4 2 7 4 1 2456 1.0
