ID condition sub type order session sound_dist concept_dist answer RT score
A28LE67Q1YR9TV sound 0 pre 2 0 NA NA 1 1900 0.75
A28LE67Q1YR9TV sound 0 pre 4 0 NA NA 0 1745 0.75
A28LE67Q1YR9TV sound 0 real 3 1 4 3 1 2880 0.75
A28LE67Q1YR9TV sound 0 real 2 1 3 2 1 2696 0.75
A28LE67Q1YR9TV sound 0 real 1 1 1 1 0 2811 0.75
A28LE67Q1YR9TV sound 0 real 4 1 2 4 0 3329 0.75
A28LE67Q1YR9TV sound 0 real 2 2 1 2 0 2456 0.75
A28LE67Q1YR9TV sound 0 real 3 2 4 3 1 2192 0.75
A28LE67Q1YR9TV sound 0 real 4 2 3 4 1 2211 0.75
A28LE67Q1YR9TV sound 0 real 1 2 2 1 1 4836 0.75
A1DQ9DDP3TI8HL sound 0 pre 3 0 NA NA 0 2801 1.0
A1DQ9DDP3TI8HL sound 0 pre 4 0 NA NA 0 2765 1.0
A1DQ9DDP3TI8HL sound 0 pre 1 0 NA NA 1 2570 1.0
A1DQ9DDP3TI8HL sound 0 pre 2 0 NA NA 1 2121 1.0
A1DQ9DDP3TI8HL sound 0 real 2 1 4 2 0 3297 1.0
A1DQ9DDP3TI8HL sound 0 real 4 1 3 4 0 3411 1.0
A1DQ9DDP3TI8HL sound 0 real 3 1 2 3 0 4024 1.0
A1DQ9DDP3TI8HL sound 0 real 1 1 1 1 0 3040 1.0
A1DQ9DDP3TI8HL sound 0 real 2 2 1 2 0 2466 1.0
A1DQ9DDP3TI8HL sound 0 real 3 2 2 3 0 2512 1.0
A1DQ9DDP3TI8HL sound 0 real 4 2 3 4 1 3940 1.0
A1DQ9DDP3TI8HL sound 0 real 1 2 4 1 1 2565 1.0
A2TZJKKUN0LSHY sound 0 pre 2 0 NA NA 1 3973 1.0
A2TZJKKUN0LSHY sound 0 pre 3 0 NA NA 0 2010 1.0
A2TZJKKUN0LSHY sound 0 pre 1 0 NA NA 1 1274 1.0
A2TZJKKUN0LSHY sound 0 pre 4 0 NA NA 0 1900 1.0
A2TZJKKUN0LSHY sound 0 real 1 1 1 1 0 2580 1.0
A2TZJKKUN0LSHY sound 0 real 2 1 2 2 0 2443 1.0
A2TZJKKUN0LSHY sound 0 real 3 1 3 3 0 2443 1.0
A2TZJKKUN0LSHY sound 0 real 4 1 4 4 0 2411 1.0
A2TZJKKUN0LSHY sound 0 real 1 2 4 1 1 2429 1.0
A2TZJKKUN0LSHY sound 0 real 2 2 3 2 1 2443 1.0
A2TZJKKUN0LSHY sound 0 real 3 2 2 3 0 2363 1.0
A2TZJKKUN0LSHY sound 0 real 4 2 1 4 0 2268 1.0
A1JUAIMXSCKG5U sound 0 pre 3 0 NA NA 0 2602 1.0
A1JUAIMXSCKG5U sound 0 pre 2 0 NA NA 1 2120 1.0
A1JUAIMXSCKG5U sound 0 pre 4 0 NA NA 0 3074 1.0
A1JUAIMXSCKG5U sound 0 pre 1 0 NA NA 1 2137 1.0
A1JUAIMXSCKG5U sound 0 real 1 1 2 1 0 2094 1.0
A1JUAIMXSCKG5U sound 0 real 4 1 1 4 0 1938 1.0
A1JUAIMXSCKG5U sound 0 real 3 1 4 3 1 2649 1.0
A1JUAIMXSCKG5U sound 0 real 2 1 3 2 1 2066 1.0
A1JUAIMXSCKG5U sound 0 real 4 2 3 4 0 2258 1.0
A1JUAIMXSCKG5U sound 0 real 2 2 2 2 0 2425 1.0
A1JUAIMXSCKG5U sound 0 real 1 2 4 1 1 2369 1.0
A1JUAIMXSCKG5U sound 0 real 3 2 1 3 0 2226 1.0
A3RHGIM99R25Q9 sound 0 pre 2 0 NA NA 1 5090 0.75
A3RHGIM99R25Q9 sound 0 pre 3 0 NA NA 0 2275 0.75
A3RHGIM99R25Q9 sound 0 pre 1 0 NA NA 1 1588 0.75
A3RHGIM99R25Q9 sound 0 pre 4 0 NA NA 1 1554 0.75
A3RHGIM99R25Q9 sound 0 real 1 1 3 1 0 3104 0.75
A3RHGIM99R25Q9 sound 0 real 3 1 4 3 1 2799 0.75
A3RHGIM99R25Q9 sound 0 real 4 1 1 4 1 2435 0.75
A3RHGIM99R25Q9 sound 0 real 2 1 2 2 1 2477 0.75
A3RHGIM99R25Q9 sound 0 real 2 2 1 2 1 2402 0.75
A3RHGIM99R25Q9 sound 0 real 3 2 2 3 0 2598 0.75
A3RHGIM99R25Q9 sound 0 real 4 2 4 4 1 2477 0.75
A3RHGIM99R25Q9 sound 0 real 1 2 3 1 1 2799 0.75
A12J4IRF5Z06BT sound 0 pre 1 0 NA NA 1 4143 1.0
A12J4IRF5Z06BT sound 0 pre 2 0 NA NA 1 2658 1.0
A12J4IRF5Z06BT sound 0 pre 4 0 NA NA 0 2953 1.0
A12J4IRF5Z06BT sound 0 pre 3 0 NA NA 0 3003 1.0
A12J4IRF5Z06BT sound 0 real 4 1 2 4 0 2845 1.0
A12J4IRF5Z06BT sound 0 real 1 1 3 1 1 2372 1.0
A12J4IRF5Z06BT sound 0 real 3 1 4 3 1 2300 1.0
A12J4IRF5Z06BT sound 0 real 2 1 1 2 0 2228 1.0
A12J4IRF5Z06BT sound 0 real 1 2 4 1 1 2224 1.0
A12J4IRF5Z06BT sound 0 real 4 2 3 4 1 2403 1.0
A12J4IRF5Z06BT sound 0 real 2 2 1 2 0 2419 1.0
A12J4IRF5Z06BT sound 0 real 3 2 2 3 0 2300 1.0
A1M7LS52Q27AHU sound 0 pre 1 0 NA NA 1 6292 1.0
A1M7LS52Q27AHU sound 0 pre 3 0 NA NA 0 3218 1.0
A1M7LS52Q27AHU sound 0 pre 2 0 NA NA 1 1884 1.0
A1M7LS52Q27AHU sound 0 pre 4 0 NA NA 0 3003 1.0
A1M7LS52Q27AHU sound 0 real 1 1 2 1 0 3283 1.0
A1M7LS52Q27AHU sound 0 real 4 1 4 4 1 2738 1.0
A1M7LS52Q27AHU sound 0 real 2 1 3 2 1 2899 1.0
A1M7LS52Q27AHU sound 0 real 3 1 1 3 0 2732 1.0
A1M7LS52Q27AHU sound 0 real 4 2 2 4 0 3133 1.0
A1M7LS52Q27AHU sound 0 real 2 2 4 2 0 2211 1.0
A1M7LS52Q27AHU sound 0 real 3 2 1 3 0 2299 1.0
A1M7LS52Q27AHU sound 0 real 1 2 3 1 0 2556 1.0
A1LXW53Z5S9XG sound 0 pre 3 0 NA NA 0 5538 0.75
A1LXW53Z5S9XG sound 0 pre 4 0 NA NA 1 3107 0.75
A1LXW53Z5S9XG sound 0 pre 2 0 NA NA 1 7552 0.75
A1LXW53Z5S9XG sound 0 pre 1 0 NA NA 1 2801 0.75
A1LXW53Z5S9XG sound 0 real 4 1 2 4 0 3067 0.75
A1LXW53Z5S9XG sound 0 real 1 1 4 1 1 2791 0.75
A1LXW53Z5S9XG sound 0 real 3 1 1 3 0 2472 0.75
A1LXW53Z5S9XG sound 0 real 2 1 3 2 1 2440 0.75
A1LXW53Z5S9XG sound 0 real 3 2 1 3 0 2450 0.75
A1LXW53Z5S9XG sound 0 real 4 2 2 4 0 2473 0.75
A1LXW53Z5S9XG sound 0 real 2 2 3 2 1 2351 0.75
A1LXW53Z5S9XG sound 0 real 1 2 4 1 1 3094 0.75
AHPOOKYE7V04D sound 0 pre 3 0 NA NA 1 4339 0.75
AHPOOKYE7V04D sound 0 pre 4 0 NA NA 0 3065 0.75
AHPOOKYE7V04D sound 0 pre 2 0 NA NA 1 1584 0.75
AHPOOKYE7V04D sound 0 pre 1 0 NA NA 1 1425 0.75
AHPOOKYE7V04D sound 0 real 2 1 2 2 0 2613 0.75
AHPOOKYE7V04D sound 0 real 1 1 4 1 0 2444 0.75
AHPOOKYE7V04D sound 0 real 4 1 3 4 0 2809 0.75
AHPOOKYE7V04D sound 0 real 3 1 1 3 0 2323 0.75
AHPOOKYE7V04D sound 0 real 4 2 1 4 0 2560 0.75
AHPOOKYE7V04D sound 0 real 2 2 2 2 0 2482 0.75
AHPOOKYE7V04D sound 0 real 3 2 3 3 1 2587 0.75
AHPOOKYE7V04D sound 0 real 1 2 4 1 0 5814 0.75
A90JBLDKW71DX sound 0 pre 2 0 NA NA 1 2797 1.0
A90JBLDKW71DX sound 0 pre 3 0 NA NA 0 2759 1.0
A90JBLDKW71DX sound 0 pre 4 0 NA NA 0 2380 1.0
A90JBLDKW71DX sound 0 pre 1 0 NA NA 1 2356 1.0
A90JBLDKW71DX sound 0 real 4 1 3 4 0 2942 1.0
A90JBLDKW71DX sound 0 real 2 1 1 2 0 2561 1.0
A90JBLDKW71DX sound 0 real 1 1 2 1 1 2459 1.0
A90JBLDKW71DX sound 0 real 3 1 4 3 1 2807 1.0
A90JBLDKW71DX sound 0 real 3 2 3 3 0 2523 1.0
A90JBLDKW71DX sound 0 real 2 2 1 2 1 2407 1.0
A90JBLDKW71DX sound 0 real 4 2 2 4 0 2447 1.0
A90JBLDKW71DX sound 0 real 1 2 4 1 1 2423 1.0
A3JU7ESQF8NS56 sound 0 pre 1 0 NA NA 1 4497 1.0
A3JU7ESQF8NS56 sound 0 pre 2 0 NA NA 1 3329 1.0
A3JU7ESQF8NS56 sound 0 pre 3 0 NA NA 0 2605 1.0
A3JU7ESQF8NS56 sound 0 pre 4 0 NA NA 0 4046 1.0
A3JU7ESQF8NS56 sound 0 real 1 1 4 1 0 3350 1.0
A3JU7ESQF8NS56 sound 0 real 2 1 2 2 0 7917 1.0
A3JU7ESQF8NS56 sound 0 real 4 1 3 4 1 2743 1.0
A3JU7ESQF8NS56 sound 0 real 3 1 1 3 1 2726 1.0
A3JU7ESQF8NS56 sound 0 real 4 2 4 4 1 2707 1.0
A3JU7ESQF8NS56 sound 0 real 2 2 1 2 0 2769 1.0
A3JU7ESQF8NS56 sound 0 real 3 2 2 3 0 2596 1.0
A3JU7ESQF8NS56 sound 0 real 1 2 3 1 1 2937 1.0
A3N7PKK87S0H21 sound 0 pre 3 0 NA NA 0 3034 1.0
A3N7PKK87S0H21 sound 0 pre 2 0 NA NA 1 3998 1.0
A3N7PKK87S0H21 sound 0 pre 4 0 NA NA 0 1992 1.0
A3N7PKK87S0H21 sound 0 pre 1 0 NA NA 1 1978 1.0
A3N7PKK87S0H21 sound 0 real 3 1 2 3 0 2884 1.0
A3N7PKK87S0H21 sound 0 real 1 1 3 1 1 3015 1.0
A3N7PKK87S0H21 sound 0 real 4 1 1 4 0 2240 1.0
A3N7PKK87S0H21 sound 0 real 2 1 4 2 1 2274 1.0
A3N7PKK87S0H21 sound 0 real 1 2 1 1 0 2678 1.0
A3N7PKK87S0H21 sound 0 real 3 2 4 3 1 2158 1.0
A3N7PKK87S0H21 sound 0 real 2 2 3 2 1 2303 1.0
A3N7PKK87S0H21 sound 0 real 4 2 2 4 1 2277 1.0
A115UFR6VA6OM1 sound 0 pre 4 0 NA NA 0 4401 1.0
A115UFR6VA6OM1 sound 0 pre 3 0 NA NA 0 3160 1.0
A115UFR6VA6OM1 sound 0 pre 2 0 NA NA 1 4447 1.0
A115UFR6VA6OM1 sound 0 pre 1 0 NA NA 1 2644 1.0
A115UFR6VA6OM1 sound 0 real 2 1 4 2 1 3331 1.0
A115UFR6VA6OM1 sound 0 real 4 1 1 4 0 3371 1.0
A115UFR6VA6OM1 sound 0 real 1 1 3 1 1 2833 1.0
A115UFR6VA6OM1 sound 0 real 3 1 2 3 1 2981 1.0
A115UFR6VA6OM1 sound 0 real 4 2 2 4 0 3425 1.0
A115UFR6VA6OM1 sound 0 real 2 2 1 2 0 2557 1.0
A115UFR6VA6OM1 sound 0 real 3 2 4 3 1 2646 1.0
A115UFR6VA6OM1 sound 0 real 1 2 3 1 1 2282 1.0
A1R48T3EPOIG93 sound 0 pre 1 0 NA NA 1 5233 1.0
A1R48T3EPOIG93 sound 0 pre 3 0 NA NA 0 2326 1.0
A1R48T3EPOIG93 sound 0 pre 2 0 NA NA 1 2216 1.0
A1R48T3EPOIG93 sound 0 pre 4 0 NA NA 0 4029 1.0
A1R48T3EPOIG93 sound 0 real 4 1 1 4 0 2725 1.0
A1R48T3EPOIG93 sound 0 real 2 1 2 2 1 9563 1.0
A1R48T3EPOIG93 sound 0 real 3 1 3 3 1 6006 1.0
A1R48T3EPOIG93 sound 0 real 1 1 4 1 1 7447 1.0
A1R48T3EPOIG93 sound 0 real 4 2 4 4 1 3428 1.0
A1R48T3EPOIG93 sound 0 real 3 2 2 3 1 3205 1.0
A1R48T3EPOIG93 sound 0 real 1 2 3 1 1 2636 1.0
A1R48T3EPOIG93 sound 0 real 2 2 1 2 0 2649 1.0
AYFAOYFBISRF3 sound 0 pre 4 0 NA NA 0 2461 1.0
AYFAOYFBISRF3 sound 0 pre 3 0 NA NA 0 2485 1.0
AYFAOYFBISRF3 sound 0 pre 1 0 NA NA 1 2317 1.0
AYFAOYFBISRF3 sound 0 pre 2 0 NA NA 1 2194 1.0
AYFAOYFBISRF3 sound 0 real 1 1 2 1 0 3276 1.0
AYFAOYFBISRF3 sound 0 real 3 1 1 3 0 2206 1.0
AYFAOYFBISRF3 sound 0 real 2 1 4 2 1 2424 1.0
AYFAOYFBISRF3 sound 0 real 4 1 3 4 0 2726 1.0
AYFAOYFBISRF3 sound 0 real 4 2 1 4 0 2438 1.0
AYFAOYFBISRF3 sound 0 real 3 2 2 3 0 2357 1.0
AYFAOYFBISRF3 sound 0 real 1 2 3 1 1 2366 1.0
AYFAOYFBISRF3 sound 0 real 2 2 4 2 0 2355 1.0
A5NE8TWS8ZV7B sound 0 pre 4 0 NA NA 0 3061 0.75
A5NE8TWS8ZV7B sound 0 pre 2 0 NA NA 1 3831 0.75
A5NE8TWS8ZV7B sound 0 pre 3 0 NA NA 1 3715 0.75
A5NE8TWS8ZV7B sound 0 pre 1 0 NA NA 1 2419 0.75
A5NE8TWS8ZV7B sound 0 real 2 1 3 2 1 3932 0.75
A5NE8TWS8ZV7B sound 0 real 1 1 1 1 1 3011 0.75
A5NE8TWS8ZV7B sound 0 real 4 1 4 4 0 2497 0.75
A5NE8TWS8ZV7B sound 0 real 3 1 2 3 0 2850 0.75
A5NE8TWS8ZV7B sound 0 real 3 2 3 3 1 5007 0.75
A5NE8TWS8ZV7B sound 0 real 1 2 2 1 1 2638 0.75
A5NE8TWS8ZV7B sound 0 real 2 2 4 2 1 2788 0.75
A5NE8TWS8ZV7B sound 0 real 4 2 1 4 1 2593 0.75
ALWCL6V9K2D00 sound 0 pre 2 0 NA NA 1 4030 1.0
ALWCL6V9K2D00 sound 0 pre 1 0 NA NA 1 2792 1.0
ALWCL6V9K2D00 sound 0 pre 4 0 NA NA 0 2659 1.0
ALWCL6V9K2D00 sound 0 pre 3 0 NA NA 0 2482 1.0
ALWCL6V9K2D00 sound 0 real 4 1 1 4 0 3679 1.0
ALWCL6V9K2D00 sound 0 real 2 1 2 2 0 3722 1.0
ALWCL6V9K2D00 sound 0 real 3 1 3 3 1 3097 1.0
ALWCL6V9K2D00 sound 0 real 1 1 4 1 1 2962 1.0
ALWCL6V9K2D00 sound 0 real 3 2 3 3 1 3841 1.0
ALWCL6V9K2D00 sound 0 real 2 2 1 2 0 3258 1.0
ALWCL6V9K2D00 sound 0 real 4 2 4 4 1 3211 1.0
ALWCL6V9K2D00 sound 0 real 1 2 2 1 0 3786 1.0
AV25WZHTJADB8 sound 0 pre 3 0 NA NA 0 5004 1.0
AV25WZHTJADB8 sound 0 pre 4 0 NA NA 0 2459 1.0
AV25WZHTJADB8 sound 0 pre 2 0 NA NA 1 3078 1.0
AV25WZHTJADB8 sound 0 pre 1 0 NA NA 1 2527 1.0
AV25WZHTJADB8 sound 0 real 1 1 3 1 0 3916 1.0
AV25WZHTJADB8 sound 0 real 4 1 1 4 0 2982 1.0
AV25WZHTJADB8 sound 0 real 2 1 2 2 0 3407 1.0
AV25WZHTJADB8 sound 0 real 3 1 4 3 1 2391 1.0
AV25WZHTJADB8 sound 0 real 1 2 4 1 1 2586 1.0
AV25WZHTJADB8 sound 0 real 3 2 2 3 1 3453 1.0
AV25WZHTJADB8 sound 0 real 4 2 3 4 1 2490 1.0
AV25WZHTJADB8 sound 0 real 2 2 1 2 0 2527 1.0
A3TEILK2DFCMSK sound 0 pre 2 0 NA NA 1 4950 1.0
A3TEILK2DFCMSK sound 0 pre 3 0 NA NA 0 2943 1.0
A3TEILK2DFCMSK sound 0 pre 1 0 NA NA 1 2243 1.0
A3TEILK2DFCMSK sound 0 pre 4 0 NA NA 0 2361 1.0
A3TEILK2DFCMSK sound 0 real 2 1 2 2 0 2701 1.0
A3TEILK2DFCMSK sound 0 real 4 1 4 4 1 4022 1.0
A3TEILK2DFCMSK sound 0 real 1 1 3 1 1 3231 1.0
A3TEILK2DFCMSK sound 0 real 3 1 1 3 0 2413 1.0
A3TEILK2DFCMSK sound 0 real 3 2 4 3 1 2585 1.0
A3TEILK2DFCMSK sound 0 real 4 2 1 4 0 2782 1.0
A3TEILK2DFCMSK sound 0 real 2 2 3 2 1 2233 1.0
A3TEILK2DFCMSK sound 0 real 1 2 2 1 1 2542 1.0
ANV4TUKMWLA8E concept 0 pre 4 0 NA NA 0 7818 1.0
ANV4TUKMWLA8E concept 0 pre 2 0 NA NA 1 3182 1.0
ANV4TUKMWLA8E concept 0 pre 3 0 NA NA 0 3105 1.0
ANV4TUKMWLA8E concept 0 pre 1 0 NA NA 1 2924 1.0
ANV4TUKMWLA8E concept 0 real 3 1 1 3 1 4190 1.0
ANV4TUKMWLA8E concept 0 real 2 1 3 2 1 6338 1.0
ANV4TUKMWLA8E concept 0 real 1 1 4 1 0 3247 1.0
ANV4TUKMWLA8E concept 0 real 4 1 2 4 1 2214 1.0
ANV4TUKMWLA8E concept 0 real 2 2 2 2 1 4699 1.0
ANV4TUKMWLA8E concept 0 real 4 2 4 4 1 3000 1.0
ANV4TUKMWLA8E concept 0 real 3 2 1 3 1 4367 1.0
ANV4TUKMWLA8E concept 0 real 1 2 3 1 0 7047 1.0
A1F48KQEBOLPUW concept 0 pre 1 0 NA NA 1 22223 1.0
A1F48KQEBOLPUW concept 0 pre 4 0 NA NA 0 2533 1.0
A1F48KQEBOLPUW concept 0 pre 3 0 NA NA 0 2574 1.0
A1F48KQEBOLPUW concept 0 pre 2 0 NA NA 1 2556 1.0
A1F48KQEBOLPUW concept 0 real 3 1 1 3 1 3387 1.0
A1F48KQEBOLPUW concept 0 real 2 1 2 2 1 2344 1.0
A1F48KQEBOLPUW concept 0 real 1 1 3 1 1 3917 1.0
A1F48KQEBOLPUW concept 0 real 4 1 4 4 1 2151 1.0
A1F48KQEBOLPUW concept 0 real 3 2 1 3 1 2094 1.0
A1F48KQEBOLPUW concept 0 real 1 2 2 1 0 2415 1.0
A1F48KQEBOLPUW concept 0 real 2 2 4 2 0 4596 1.0
A1F48KQEBOLPUW concept 0 real 4 2 3 4 1 1442 1.0
A2KW26KE43UBRS concept 0 pre 4 0 NA NA 0 2935 1.0
A2KW26KE43UBRS concept 0 pre 2 0 NA NA 1 1767 1.0
A2KW26KE43UBRS concept 0 pre 3 0 NA NA 0 1370 1.0
A2KW26KE43UBRS concept 0 pre 1 0 NA NA 1 1628 1.0
A2KW26KE43UBRS concept 0 real 2 1 4 2 0 2637 1.0
A2KW26KE43UBRS concept 0 real 1 1 3 1 0 1802 1.0
A2KW26KE43UBRS concept 0 real 4 1 1 4 1 1991 1.0
A2KW26KE43UBRS concept 0 real 3 1 2 3 1 2373 1.0
A2KW26KE43UBRS concept 0 real 3 2 2 3 1 1460 1.0
A2KW26KE43UBRS concept 0 real 4 2 1 4 1 1331 1.0
A2KW26KE43UBRS concept 0 real 2 2 3 2 0 1188 1.0
A2KW26KE43UBRS concept 0 real 1 2 4 1 0 1101 1.0
A1E1XXSCJHEA3T concept 0 pre 1 0 NA NA 1 2648 1.0
A1E1XXSCJHEA3T concept 0 pre 2 0 NA NA 1 2260 1.0
A1E1XXSCJHEA3T concept 0 pre 3 0 NA NA 0 2074 1.0
A1E1XXSCJHEA3T concept 0 pre 4 0 NA NA 0 1866 1.0
A1E1XXSCJHEA3T concept 0 real 3 1 3 3 1 3432 1.0
A1E1XXSCJHEA3T concept 0 real 1 1 1 1 0 2121 1.0
A1E1XXSCJHEA3T concept 0 real 4 1 4 4 1 1546 1.0
A1E1XXSCJHEA3T concept 0 real 2 1 2 2 1 1738 1.0
A1E1XXSCJHEA3T concept 0 real 3 2 2 3 1 1959 1.0
A1E1XXSCJHEA3T concept 0 real 1 2 4 1 0 1832 1.0
A1E1XXSCJHEA3T concept 0 real 4 2 1 4 1 1768 1.0
A1E1XXSCJHEA3T concept 0 real 2 2 3 2 1 1716 1.0
A357L4U9MVKAW0 concept 0 pre 2 0 NA NA 1 2543 1.0
A357L4U9MVKAW0 concept 0 pre 4 0 NA NA 0 2343 1.0
A357L4U9MVKAW0 concept 0 pre 3 0 NA NA 0 1881 1.0
A357L4U9MVKAW0 concept 0 pre 1 0 NA NA 1 1890 1.0
A357L4U9MVKAW0 concept 0 real 2 1 4 2 0 1805 1.0
A357L4U9MVKAW0 concept 0 real 3 1 1 3 0 2257 1.0
A357L4U9MVKAW0 concept 0 real 1 1 2 1 0 1737 1.0
A357L4U9MVKAW0 concept 0 real 4 1 3 4 1 1658 1.0
A357L4U9MVKAW0 concept 0 real 4 2 4 4 1 1711 1.0
A357L4U9MVKAW0 concept 0 real 1 2 2 1 0 1354 1.0
A357L4U9MVKAW0 concept 0 real 3 2 3 3 0 1318 1.0
A357L4U9MVKAW0 concept 0 real 2 2 1 2 0 1299 1.0
A1Z6GZLGYOXDYZ concept 0 pre 4 0 NA NA 0 5389 1.0
A1Z6GZLGYOXDYZ concept 0 pre 1 0 NA NA 1 3532 1.0
A1Z6GZLGYOXDYZ concept 0 pre 2 0 NA NA 1 2773 1.0
A1Z6GZLGYOXDYZ concept 0 pre 3 0 NA NA 0 2535 1.0
A1Z6GZLGYOXDYZ concept 0 real 4 1 4 4 1 2895 1.0
A1Z6GZLGYOXDYZ concept 0 real 2 1 2 2 1 1906 1.0
A1Z6GZLGYOXDYZ concept 0 real 3 1 3 3 1 1400 1.0
A1Z6GZLGYOXDYZ concept 0 real 1 1 1 1 0 1345 1.0
A1Z6GZLGYOXDYZ concept 0 real 1 2 1 1 0 2400 1.0
A1Z6GZLGYOXDYZ concept 0 real 4 2 4 4 1 1723 1.0
A1Z6GZLGYOXDYZ concept 0 real 3 2 2 3 1 1442 1.0
A1Z6GZLGYOXDYZ concept 0 real 2 2 3 2 1 1620 1.0
A2551EKB87S2XY concept 0 pre 2 0 NA NA 1 5633 1.0
A2551EKB87S2XY concept 0 pre 4 0 NA NA 0 2310 1.0
A2551EKB87S2XY concept 0 pre 1 0 NA NA 1 2079 1.0
A2551EKB87S2XY concept 0 pre 3 0 NA NA 0 4728 1.0
A2551EKB87S2XY concept 0 real 3 1 4 3 1 2230 1.0
A2551EKB87S2XY concept 0 real 1 1 1 1 0 1939 1.0
A2551EKB87S2XY concept 0 real 4 1 3 4 1 1902 1.0
A2551EKB87S2XY concept 0 real 2 1 2 2 0 1632 1.0
A2551EKB87S2XY concept 0 real 2 2 2 2 0 1691 1.0
A2551EKB87S2XY concept 0 real 4 2 1 4 1 1512 1.0
A2551EKB87S2XY concept 0 real 1 2 3 1 0 1613 1.0
A2551EKB87S2XY concept 0 real 3 2 4 3 1 1539 1.0
A2FQAEE4EHDDVG concept 0 pre 4 0 NA NA 0 3825 1.0
A2FQAEE4EHDDVG concept 0 pre 2 0 NA NA 1 2553 1.0
A2FQAEE4EHDDVG concept 0 pre 1 0 NA NA 1 2546 1.0
A2FQAEE4EHDDVG concept 0 pre 3 0 NA NA 0 2227 1.0
A2FQAEE4EHDDVG concept 0 real 1 1 2 1 0 1969 1.0
A2FQAEE4EHDDVG concept 0 real 4 1 3 4 1 2538 1.0
A2FQAEE4EHDDVG concept 0 real 3 1 4 3 1 2097 1.0
A2FQAEE4EHDDVG concept 0 real 2 1 1 2 1 1760 1.0
A2FQAEE4EHDDVG concept 0 real 1 2 4 1 0 2084 1.0
A2FQAEE4EHDDVG concept 0 real 4 2 3 4 1 1571 1.0
A2FQAEE4EHDDVG concept 0 real 3 2 1 3 1 1402 1.0
A2FQAEE4EHDDVG concept 0 real 2 2 2 2 1 1758 1.0
A16H809DRDT4B9 concept 0 pre 3 0 NA NA 0 5824 1.0
A16H809DRDT4B9 concept 0 pre 2 0 NA NA 1 3876 1.0
A16H809DRDT4B9 concept 0 pre 1 0 NA NA 1 3330 1.0
A16H809DRDT4B9 concept 0 pre 4 0 NA NA 0 5082 1.0
A16H809DRDT4B9 concept 0 real 1 1 3 1 0 4882 1.0
A16H809DRDT4B9 concept 0 real 3 1 1 3 1 2458 1.0
A16H809DRDT4B9 concept 0 real 2 1 2 2 1 2083 1.0
A16H809DRDT4B9 concept 0 real 4 1 4 4 1 2084 1.0
A16H809DRDT4B9 concept 0 real 4 2 4 4 1 3200 1.0
A16H809DRDT4B9 concept 0 real 3 2 2 3 1 2188 1.0
A16H809DRDT4B9 concept 0 real 1 2 1 1 0 2147 1.0
A16H809DRDT4B9 concept 0 real 2 2 3 2 1 2123 1.0
A1MJHGH55K3O0 concept 0 pre 3 0 NA NA 0 4927 1.0
A1MJHGH55K3O0 concept 0 pre 4 0 NA NA 0 1958 1.0
A1MJHGH55K3O0 concept 0 pre 1 0 NA NA 1 2131 1.0
A1MJHGH55K3O0 concept 0 pre 2 0 NA NA 1 2189 1.0
A1MJHGH55K3O0 concept 0 real 3 1 2 3 0 3508 1.0
A1MJHGH55K3O0 concept 0 real 4 1 3 4 1 1985 1.0
A1MJHGH55K3O0 concept 0 real 1 1 1 1 1 1755 1.0
A1MJHGH55K3O0 concept 0 real 2 1 4 2 1 1842 1.0
A1MJHGH55K3O0 concept 0 real 3 2 4 3 0 2505 1.0
A1MJHGH55K3O0 concept 0 real 4 2 3 4 1 1569 1.0
A1MJHGH55K3O0 concept 0 real 2 2 2 2 1 1555 1.0
A1MJHGH55K3O0 concept 0 real 1 2 1 1 1 1705 1.0
A2NAKIXS3DVGAA concept 0 pre 4 0 NA NA 1 5850 0.75
A2NAKIXS3DVGAA concept 0 pre 1 0 NA NA 1 3320 0.75
A2NAKIXS3DVGAA concept 0 pre 2 0 NA NA 1 4812 0.75
A2NAKIXS3DVGAA concept 0 pre 3 0 NA NA 0 2395 0.75
A2NAKIXS3DVGAA concept 0 real 3 1 2 3 1 2706 0.75
A2NAKIXS3DVGAA concept 0 real 4 1 4 4 1 1687 0.75
A2NAKIXS3DVGAA concept 0 real 1 1 3 1 1 1791 0.75
A2NAKIXS3DVGAA concept 0 real 2 1 1 2 1 2458 0.75
A2NAKIXS3DVGAA concept 0 real 1 2 3 1 1 1385 0.75
A2NAKIXS3DVGAA concept 0 real 3 2 2 3 1 1216 0.75
A2NAKIXS3DVGAA concept 0 real 4 2 4 4 1 1176 0.75
A2NAKIXS3DVGAA concept 0 real 2 2 1 2 1 1730 0.75
A38TGO8LQIFEBR concept 0 pre 1 0 NA NA 1 7414 1.0
A38TGO8LQIFEBR concept 0 pre 2 0 NA NA 1 2834 1.0
A38TGO8LQIFEBR concept 0 pre 4 0 NA NA 0 2417 1.0
A38TGO8LQIFEBR concept 0 pre 3 0 NA NA 0 3767 1.0
A38TGO8LQIFEBR concept 0 real 4 1 1 4 0 5101 1.0
A38TGO8LQIFEBR concept 0 real 3 1 3 3 0 3799 1.0
A38TGO8LQIFEBR concept 0 real 1 1 2 1 0 3747 1.0
A38TGO8LQIFEBR concept 0 real 2 1 4 2 1 2314 1.0
A38TGO8LQIFEBR concept 0 real 2 2 1 2 0 2012 1.0
A38TGO8LQIFEBR concept 0 real 4 2 2 4 1 2059 1.0
A38TGO8LQIFEBR concept 0 real 1 2 4 1 0 1796 1.0
