ID condition sub type order session sound_dist concept_dist answer RT score
A3SOJWB6AZWZV9 sound 3 pre 1 0 NA NA 1 2687 1.0
A3SOJWB6AZWZV9 sound 3 real 10 1 8 10 0 4031 1.0
A3SOJWB6AZWZV9 sound 3 real 3 1 9 3 0 3188 1.0
A3SOJWB6AZWZV9 sound 3 real 4 1 4 4 0 3273 1.0
A3SOJWB6AZWZV9 sound 3 real 5 1 6 5 0 2784 1.0
A3SOJWB6AZWZV9 sound 3 real 2 1 5 2 0 2915 1.0
A3SOJWB6AZWZV9 sound 3 real 9 1 7 9 0 2361 1.0
A3SOJWB6AZWZV9 sound 3 real 8 1 1 8 1 2366 1.0
A3SOJWB6AZWZV9 sound 3 real 6 1 10 6 0 2313 1.0
A3SOJWB6AZWZV9 sound 3 real 7 1 2 7 1 2012 1.0
A3SOJWB6AZWZV9 sound 3 real 1 1 3 1 1 1890 1.0
A3SOJWB6AZWZV9 sound 3 real 8 2 5 8 1 2060 1.0
A3SOJWB6AZWZV9 sound 3 real 9 2 9 9 1 1846 1.0
A3SOJWB6AZWZV9 sound 3 real 2 2 3 2 1 1794 1.0
A3SOJWB6AZWZV9 sound 3 real 6 2 6 6 1 1846 1.0
A3SOJWB6AZWZV9 sound 3 real 7 2 1 7 1 1858 1.0
A3SOJWB6AZWZV9 sound 3 real 1 2 2 1 1 1815 1.0
A3SOJWB6AZWZV9 sound 3 real 5 2 8 5 1 1945 1.0
A3SOJWB6AZWZV9 sound 3 real 10 2 10 10 0 2135 1.0
A3SOJWB6AZWZV9 sound 3 real 3 2 7 3 1 2172 1.0
A3SOJWB6AZWZV9 sound 3 real 4 2 4 4 1 2303 1.0
A6JOC24PSUEEC sound 3 pre 2 0 NA NA 1 3136 1.0
A6JOC24PSUEEC sound 3 pre 1 0 NA NA 1 2579 1.0
A6JOC24PSUEEC sound 3 pre 4 0 NA NA 0 1548 1.0
A6JOC24PSUEEC sound 3 pre 3 0 NA NA 0 2106 1.0
A6JOC24PSUEEC sound 3 real 1 1 2 1 0 20206 1.0
A6JOC24PSUEEC sound 3 real 3 1 6 3 1 4218 1.0
A6JOC24PSUEEC sound 3 real 6 1 5 6 1 3401 1.0
A6JOC24PSUEEC sound 3 real 2 1 1 2 0 3349 1.0
A6JOC24PSUEEC sound 3 real 9 1 4 9 1 2363 1.0
A6JOC24PSUEEC sound 3 real 10 1 9 10 1 2410 1.0
A6JOC24PSUEEC sound 3 real 5 1 10 5 1 2632 1.0
A6JOC24PSUEEC sound 3 real 4 1 7 4 0 2862 1.0
A6JOC24PSUEEC sound 3 real 8 1 3 8 0 3696 1.0
A6JOC24PSUEEC sound 3 real 7 1 8 7 1 2301 1.0
A6JOC24PSUEEC sound 3 real 1 2 8 1 0 4447 1.0
A6JOC24PSUEEC sound 3 real 10 2 1 10 1 2391 1.0
A6JOC24PSUEEC sound 3 real 5 2 3 5 1 2072 1.0
A6JOC24PSUEEC sound 3 real 8 2 7 8 1 2287 1.0
A6JOC24PSUEEC sound 3 real 9 2 9 9 1 2497 1.0
A6JOC24PSUEEC sound 3 real 7 2 4 7 0 2499 1.0
A6JOC24PSUEEC sound 3 real 6 2 10 6 1 2377 1.0
A6JOC24PSUEEC sound 3 real 3 2 6 3 0 2816 1.0
A6JOC24PSUEEC sound 3 real 4 2 5 4 1 2148 1.0
A6JOC24PSUEEC sound 3 real 2 2 2 2 1 2266 1.0
A1WHNLT7JXOMT0 sound 3 pre 3 0 NA NA 0 3260 1.0
A1WHNLT7JXOMT0 sound 3 pre 1 0 NA NA 1 3388 1.0
A1WHNLT7JXOMT0 sound 3 pre 2 0 NA NA 1 2190 1.0
A1WHNLT7JXOMT0 sound 3 pre 4 0 NA NA 0 2082 1.0
A1WHNLT7JXOMT0 sound 3 real 2 1 6 2 0 2823 1.0
A1WHNLT7JXOMT0 sound 3 real 3 1 7 3 0 2579 1.0
A1WHNLT7JXOMT0 sound 3 real 6 1 5 6 1 3773 1.0
A1WHNLT7JXOMT0 sound 3 real 8 1 4 8 1 2482 1.0
A1WHNLT7JXOMT0 sound 3 real 1 1 1 1 0 2395 1.0
A1WHNLT7JXOMT0 sound 3 real 5 1 3 5 1 2625 1.0
A1WHNLT7JXOMT0 sound 3 real 10 1 8 10 1 2705 1.0
A1WHNLT7JXOMT0 sound 3 real 7 1 2 7 0 2568 1.0
A1WHNLT7JXOMT0 sound 3 real 4 1 10 4 1 1986 1.0
A1WHNLT7JXOMT0 sound 3 real 9 1 9 9 0 2425 1.0
A1WHNLT7JXOMT0 sound 3 real 10 2 8 10 0 2265 1.0
A1WHNLT7JXOMT0 sound 3 real 4 2 6 4 1 2570 1.0
A1WHNLT7JXOMT0 sound 3 real 2 2 3 2 0 2386 1.0
A1WHNLT7JXOMT0 sound 3 real 8 2 1 8 1 2330 1.0
A1WHNLT7JXOMT0 sound 3 real 9 2 2 9 1 2174 1.0
A1WHNLT7JXOMT0 sound 3 real 5 2 10 5 0 2468 1.0
A1WHNLT7JXOMT0 sound 3 real 6 2 7 6 1 2236 1.0
A1WHNLT7JXOMT0 sound 3 real 3 2 5 3 1 2167 1.0
A1WHNLT7JXOMT0 sound 3 real 7 2 9 7 0 2729 1.0
A1WHNLT7JXOMT0 sound 3 real 1 2 4 1 0 2218 1.0
A2BULJ7DSA569O sound 3 pre 1 0 NA NA 1 2452 1.0
A2BULJ7DSA569O sound 3 pre 4 0 NA NA 0 2052 1.0
A2BULJ7DSA569O sound 3 pre 3 0 NA NA 0 2118 1.0
A2BULJ7DSA569O sound 3 pre 2 0 NA NA 1 2039 1.0
A2BULJ7DSA569O sound 3 real 7 1 10 7 1 2955 1.0
A2BULJ7DSA569O sound 3 real 3 1 4 3 1 3095 1.0
A2BULJ7DSA569O sound 3 real 4 1 7 4 1 3181 1.0
A2BULJ7DSA569O sound 3 real 2 1 5 2 0 2669 1.0
A2BULJ7DSA569O sound 3 real 6 1 9 6 1 2827 1.0
A2BULJ7DSA569O sound 3 real 5 1 3 5 1 2553 1.0
A2BULJ7DSA569O sound 3 real 8 1 6 8 1 2407 1.0
A2BULJ7DSA569O sound 3 real 1 1 2 1 0 2414 1.0
A2BULJ7DSA569O sound 3 real 10 1 8 10 1 2382 1.0
A2BULJ7DSA569O sound 3 real 9 1 1 9 0 2425 1.0
A2BULJ7DSA569O sound 3 real 5 2 10 5 1 2246 1.0
A2BULJ7DSA569O sound 3 real 2 2 4 2 0 2385 1.0
A2BULJ7DSA569O sound 3 real 9 2 6 9 1 2378 1.0
A2BULJ7DSA569O sound 3 real 4 2 9 4 1 2436 1.0
A2BULJ7DSA569O sound 3 real 10 2 7 10 1 2622 1.0
A2BULJ7DSA569O sound 3 real 3 2 2 3 0 2497 1.0
A2BULJ7DSA569O sound 3 real 1 2 3 1 0 2423 1.0
A2BULJ7DSA569O sound 3 real 6 2 8 6 1 2310 1.0
A2BULJ7DSA569O sound 3 real 8 2 1 8 0 2313 1.0
A2BULJ7DSA569O sound 3 real 7 2 5 7 1 2259 1.0
A138BJAH62O7IY sound 3 pre 2 0 NA NA 1 15475 1.0
A138BJAH62O7IY sound 3 pre 4 0 NA NA 0 4057 1.0
A138BJAH62O7IY sound 3 pre 1 0 NA NA 1 2219 1.0
A138BJAH62O7IY sound 3 pre 3 0 NA NA 0 3740 1.0
A138BJAH62O7IY sound 3 real 2 1 8 2 0 3100 1.0
A138BJAH62O7IY sound 3 real 1 1 9 1 0 2310 1.0
A138BJAH62O7IY sound 3 real 7 1 3 7 1 2573 1.0
A138BJAH62O7IY sound 3 real 3 1 1 3 0 2639 1.0
A138BJAH62O7IY sound 3 real 8 1 7 8 1 2860 1.0
A138BJAH62O7IY sound 3 real 10 1 10 10 1 2647 1.0
A138BJAH62O7IY sound 3 real 4 1 2 4 1 2173 1.0
A138BJAH62O7IY sound 3 real 5 1 6 5 1 2479 1.0
A138BJAH62O7IY sound 3 real 6 1 4 6 0 2118 1.0
A138BJAH62O7IY sound 3 real 9 1 5 9 1 2366 1.0
A138BJAH62O7IY sound 3 real 8 2 3 8 1 2616 1.0
A138BJAH62O7IY sound 3 real 6 2 4 6 0 2484 1.0
A138BJAH62O7IY sound 3 real 1 2 5 1 1 2160 1.0
A138BJAH62O7IY sound 3 real 2 2 2 2 0 2052 1.0
A138BJAH62O7IY sound 3 real 4 2 7 4 1 2439 1.0
A138BJAH62O7IY sound 3 real 5 2 6 5 1 2334 1.0
A138BJAH62O7IY sound 3 real 9 2 9 9 0 2197 1.0
A138BJAH62O7IY sound 3 real 7 2 1 7 1 2623 1.0
A138BJAH62O7IY sound 3 real 3 2 10 3 1 2366 1.0
A138BJAH62O7IY sound 3 real 10 2 8 10 0 2806 1.0
A2223XYV804AY7 sound 3 pre 4 0 NA NA 1 10621 0.75
A2223XYV804AY7 sound 3 pre 2 0 NA NA 1 4397 0.75
A2223XYV804AY7 sound 3 pre 3 0 NA NA 0 3046 0.75
A2223XYV804AY7 sound 3 pre 1 0 NA NA 1 2988 0.75
A2223XYV804AY7 sound 3 real 10 1 3 10 0 4559 0.75
A2223XYV804AY7 sound 3 real 1 1 5 1 0 4173 0.75
A2223XYV804AY7 sound 3 real 3 1 6 3 1 3915 0.75
A2223XYV804AY7 sound 3 real 2 1 8 2 0 3424 0.75
A2223XYV804AY7 sound 3 real 5 1 7 5 1 3741 0.75
A2223XYV804AY7 sound 3 real 9 1 2 9 0 3796 0.75
A2223XYV804AY7 sound 3 real 8 1 1 8 0 3130 0.75
A2223XYV804AY7 sound 3 real 4 1 4 4 0 3125 0.75
A2223XYV804AY7 sound 3 real 7 1 10 7 1 2894 0.75
A2223XYV804AY7 sound 3 real 6 1 9 6 1 2914 0.75
A2223XYV804AY7 sound 3 real 10 2 6 10 0 3221 0.75
A2223XYV804AY7 sound 3 real 4 2 7 4 1 3159 0.75
A2223XYV804AY7 sound 3 real 7 2 3 7 0 4181 0.75
A2223XYV804AY7 sound 3 real 5 2 9 5 1 2890 0.75
A2223XYV804AY7 sound 3 real 2 2 10 2 1 2726 0.75
A2223XYV804AY7 sound 3 real 9 2 4 9 0 4352 0.75
A2223XYV804AY7 sound 3 real 8 2 5 8 1 3393 0.75
A2223XYV804AY7 sound 3 real 6 2 8 6 1 3018 0.75
A2223XYV804AY7 sound 3 real 3 2 1 3 1 3728 0.75
A2223XYV804AY7 sound 3 real 1 2 2 1 1 3714 0.75
A1RMNDB0IKR4M0 sound 3 pre 3 0 NA NA 0 5745 1.0
A1RMNDB0IKR4M0 sound 3 pre 4 0 NA NA 0 3959 1.0
A1RMNDB0IKR4M0 sound 3 pre 1 0 NA NA 1 4095 1.0
A1RMNDB0IKR4M0 sound 3 pre 2 0 NA NA 1 2411 1.0
A1RMNDB0IKR4M0 sound 3 real 6 1 2 6 1 3246 1.0
A1RMNDB0IKR4M0 sound 3 real 2 1 7 2 0 2829 1.0
A1RMNDB0IKR4M0 sound 3 real 10 1 5 10 0 2544 1.0
A1RMNDB0IKR4M0 sound 3 real 7 1 3 7 0 19775 1.0
A1RMNDB0IKR4M0 sound 3 real 5 1 9 5 0 2566 1.0
A1RMNDB0IKR4M0 sound 3 real 1 1 6 1 0 2356 1.0
A1RMNDB0IKR4M0 sound 3 real 9 1 1 9 0 2347 1.0
A1RMNDB0IKR4M0 sound 3 real 3 1 4 3 0 2262 1.0
A1RMNDB0IKR4M0 sound 3 real 8 1 10 8 1 2523 1.0
A1RMNDB0IKR4M0 sound 3 real 4 1 8 4 1 2438 1.0
A1RMNDB0IKR4M0 sound 3 real 8 2 8 8 1 2392 1.0
A1RMNDB0IKR4M0 sound 3 real 5 2 9 5 0 2464 1.0
A1RMNDB0IKR4M0 sound 3 real 4 2 6 4 0 2782 1.0
A1RMNDB0IKR4M0 sound 3 real 1 2 5 1 0 2305 1.0
A1RMNDB0IKR4M0 sound 3 real 9 2 4 9 0 2221 1.0
A1RMNDB0IKR4M0 sound 3 real 6 2 10 6 1 2384 1.0
A1RMNDB0IKR4M0 sound 3 real 7 2 7 7 1 2489 1.0
A1RMNDB0IKR4M0 sound 3 real 3 2 2 3 1 2622 1.0
A1RMNDB0IKR4M0 sound 3 real 2 2 1 2 1 2390 1.0
A1RMNDB0IKR4M0 sound 3 real 10 2 3 10 0 3062 1.0
A3EBUBRYCKB6AF sound 3 pre 4 0 NA NA 0 4574 1.0
A3EBUBRYCKB6AF sound 3 pre 3 0 NA NA 0 2151 1.0
A3EBUBRYCKB6AF sound 3 pre 1 0 NA NA 1 2059 1.0
A3EBUBRYCKB6AF sound 3 pre 2 0 NA NA 1 2077 1.0
A3EBUBRYCKB6AF sound 3 real 10 1 9 10 0 2582 1.0
A3EBUBRYCKB6AF sound 3 real 1 1 7 1 0 2886 1.0
A3EBUBRYCKB6AF sound 3 real 2 1 3 2 1 2672 1.0
A3EBUBRYCKB6AF sound 3 real 6 1 5 6 1 2771 1.0
A3EBUBRYCKB6AF sound 3 real 8 1 1 8 0 2882 1.0
A3EBUBRYCKB6AF sound 3 real 4 1 4 4 0 2913 1.0
A3EBUBRYCKB6AF sound 3 real 9 1 8 9 1 2384 1.0
A3EBUBRYCKB6AF sound 3 real 3 1 6 3 1 2378 1.0
A3EBUBRYCKB6AF sound 3 real 5 1 10 5 0 2450 1.0
A3EBUBRYCKB6AF sound 3 real 7 1 2 7 0 2418 1.0
A3EBUBRYCKB6AF sound 3 real 6 2 5 6 1 2261 1.0
A3EBUBRYCKB6AF sound 3 real 9 2 7 9 1 2249 1.0
A3EBUBRYCKB6AF sound 3 real 5 2 9 5 1 2180 1.0
A3EBUBRYCKB6AF sound 3 real 2 2 6 2 1 2080 1.0
A3EBUBRYCKB6AF sound 3 real 8 2 8 8 1 2233 1.0
A3EBUBRYCKB6AF sound 3 real 3 2 10 3 1 2402 1.0
A3EBUBRYCKB6AF sound 3 real 1 2 2 1 0 2307 1.0
A3EBUBRYCKB6AF sound 3 real 10 2 1 10 1 2215 1.0
A3EBUBRYCKB6AF sound 3 real 7 2 3 7 1 2387 1.0
A3EBUBRYCKB6AF sound 3 real 4 2 4 4 1 2403 1.0
A36ARDS62APRSL sound 3 pre 3 0 NA NA 0 3360 1.0
A36ARDS62APRSL sound 3 pre 4 0 NA NA 0 2963 1.0
A36ARDS62APRSL sound 3 pre 1 0 NA NA 1 2831 1.0
A36ARDS62APRSL sound 3 pre 2 0 NA NA 1 1514 1.0
A36ARDS62APRSL sound 3 real 7 1 7 7 1 3357 1.0
A36ARDS62APRSL sound 3 real 4 1 2 4 1 3350 1.0
A36ARDS62APRSL sound 3 real 2 1 1 2 0 2703 1.0
A36ARDS62APRSL sound 3 real 5 1 5 5 1 2226 1.0
A36ARDS62APRSL sound 3 real 3 1 8 3 1 2411 1.0
A36ARDS62APRSL sound 3 real 8 1 3 8 0 2622 1.0
A36ARDS62APRSL sound 3 real 1 1 10 1 1 2238 1.0
A36ARDS62APRSL sound 3 real 9 1 4 9 0 3158 1.0
A36ARDS62APRSL sound 3 real 10 1 6 10 1 2280 1.0
A36ARDS62APRSL sound 3 real 6 1 9 6 1 2564 1.0
A36ARDS62APRSL sound 3 real 2 2 1 2 0 2334 1.0
A36ARDS62APRSL sound 3 real 4 2 2 4 1 3163 1.0
A36ARDS62APRSL sound 3 real 7 2 10 7 0 871 1.0
A36ARDS62APRSL sound 3 real 5 2 9 5 0 2682 1.0
A36ARDS62APRSL sound 3 real 3 2 6 3 0 2117 1.0
A36ARDS62APRSL sound 3 real 1 2 7 1 1 2592 1.0
A36ARDS62APRSL sound 3 real 8 2 8 8 1 2171 1.0
A36ARDS62APRSL sound 3 real 10 2 4 10 0 2224 1.0
A36ARDS62APRSL sound 3 real 9 2 5 9 1 2345 1.0
A36ARDS62APRSL sound 3 real 6 2 3 6 0 3011 1.0
AVD6HMIO1HLFI sound 3 pre 3 0 NA NA 0 2813 1.0
AVD6HMIO1HLFI sound 3 pre 2 0 NA NA 1 2795 1.0
AVD6HMIO1HLFI sound 3 pre 4 0 NA NA 0 2804 1.0
AVD6HMIO1HLFI sound 3 pre 1 0 NA NA 1 3055 1.0
AVD6HMIO1HLFI sound 3 real 1 1 4 1 0 3308 1.0
AVD6HMIO1HLFI sound 3 real 3 1 9 3 1 2820 1.0
AVD6HMIO1HLFI sound 3 real 10 1 5 10 1 2681 1.0
AVD6HMIO1HLFI sound 3 real 2 1 2 2 0 3310 1.0
AVD6HMIO1HLFI sound 3 real 7 1 1 7 0 3112 1.0
AVD6HMIO1HLFI sound 3 real 8 1 8 8 1 2666 1.0
AVD6HMIO1HLFI sound 3 real 6 1 10 6 1 2641 1.0
AVD6HMIO1HLFI sound 3 real 4 1 7 4 1 2801 1.0
AVD6HMIO1HLFI sound 3 real 5 1 3 5 1 2857 1.0
AVD6HMIO1HLFI sound 3 real 9 1 6 9 1 3922 1.0
AVD6HMIO1HLFI sound 3 real 6 2 2 6 0 3614 1.0
AVD6HMIO1HLFI sound 3 real 4 2 5 4 1 3099 1.0
AVD6HMIO1HLFI sound 3 real 3 2 7 3 1 2924 1.0
AVD6HMIO1HLFI sound 3 real 9 2 10 9 1 2970 1.0
AVD6HMIO1HLFI sound 3 real 10 2 6 10 1 2625 1.0
AVD6HMIO1HLFI sound 3 real 8 2 3 8 1 2896 1.0
AVD6HMIO1HLFI sound 3 real 1 2 8 1 1 2635 1.0
AVD6HMIO1HLFI sound 3 real 5 2 1 5 1 3277 1.0
AVD6HMIO1HLFI sound 3 real 7 2 9 7 1 2784 1.0
AVD6HMIO1HLFI sound 3 real 2 2 4 2 1 4956 1.0
A1TIV52E0VUF9Y sound 3 pre 3 0 NA NA 0 3410 0.75
A1TIV52E0VUF9Y sound 3 pre 2 0 NA NA 1 2432 0.75
A1TIV52E0VUF9Y sound 3 pre 1 0 NA NA 0 2345 0.75
A1TIV52E0VUF9Y sound 3 pre 4 0 NA NA 0 2392 0.75
A1TIV52E0VUF9Y sound 3 real 5 1 3 5 0 2575 0.75
A1TIV52E0VUF9Y sound 3 real 1 1 4 1 0 2476 0.75
A1TIV52E0VUF9Y sound 3 real 4 1 6 4 1 2693 0.75
A1TIV52E0VUF9Y sound 3 real 2 1 2 2 1 2617 0.75
A1TIV52E0VUF9Y sound 3 real 9 1 1 9 1 2447 0.75
A1TIV52E0VUF9Y sound 3 real 3 1 8 3 1 2573 0.75
A1TIV52E0VUF9Y sound 3 real 6 1 7 6 0 2473 0.75
A1TIV52E0VUF9Y sound 3 real 7 1 10 7 1 2492 0.75
A1TIV52E0VUF9Y sound 3 real 10 1 9 10 1 2431 0.75
A1TIV52E0VUF9Y sound 3 real 8 1 5 8 1 2342 0.75
A1TIV52E0VUF9Y sound 3 real 7 2 6 7 1 2360 0.75
A1TIV52E0VUF9Y sound 3 real 6 2 8 6 0 2315 0.75
A1TIV52E0VUF9Y sound 3 real 3 2 2 3 1 2360 0.75
A1TIV52E0VUF9Y sound 3 real 9 2 1 9 0 2313 0.75
A1TIV52E0VUF9Y sound 3 real 2 2 3 2 1 2369 0.75
A1TIV52E0VUF9Y sound 3 real 10 2 7 10 1 2855 0.75
A1TIV52E0VUF9Y sound 3 real 1 2 5 1 1 2362 0.75
A1TIV52E0VUF9Y sound 3 real 5 2 10 5 1 2330 0.75
A1TIV52E0VUF9Y sound 3 real 4 2 4 4 1 2301 0.75
A1TIV52E0VUF9Y sound 3 real 8 2 9 8 1 2288 0.75
A1PAY3X73PQ16S sound 3 pre 2 0 NA NA 0 7890 0.75
A1PAY3X73PQ16S sound 3 pre 4 0 NA NA 0 3475 0.75
A1PAY3X73PQ16S sound 3 pre 3 0 NA NA 0 2115 0.75
A1PAY3X73PQ16S sound 3 pre 1 0 NA NA 1 2981 0.75
A1PAY3X73PQ16S sound 3 real 9 1 3 9 0 3334 0.75
A1PAY3X73PQ16S sound 3 real 10 1 1 10 0 3568 0.75
A1PAY3X73PQ16S sound 3 real 3 1 7 3 1 2679 0.75
A1PAY3X73PQ16S sound 3 real 2 1 5 2 1 2537 0.75
A1PAY3X73PQ16S sound 3 real 6 1 4 6 1 2385 0.75
A1PAY3X73PQ16S sound 3 real 1 1 9 1 1 2340 0.75
A1PAY3X73PQ16S sound 3 real 7 1 10 7 1 2671 0.75
A1PAY3X73PQ16S sound 3 real 5 1 8 5 1 2284 0.75
A1PAY3X73PQ16S sound 3 real 4 1 2 4 0 2509 0.75
A1PAY3X73PQ16S sound 3 real 8 1 6 8 1 2321 0.75
A1PAY3X73PQ16S sound 3 real 4 2 10 4 1 3008 0.75
A1PAY3X73PQ16S sound 3 real 6 2 9 6 1 2542 0.75
A1PAY3X73PQ16S sound 3 real 1 2 7 1 1 2521 0.75
A1PAY3X73PQ16S sound 3 real 3 2 3 3 0 2521 0.75
A1PAY3X73PQ16S sound 3 real 2 2 8 2 1 2397 0.75
A1PAY3X73PQ16S sound 3 real 7 2 4 7 0 3254 0.75
A1PAY3X73PQ16S sound 3 real 9 2 2 9 0 3154 0.75
A1PAY3X73PQ16S sound 3 real 8 2 5 8 0 4818 0.75
A1PAY3X73PQ16S sound 3 real 5 2 1 5 1 4434 0.75
A1PAY3X73PQ16S sound 3 real 10 2 6 10 1 2621 0.75
A17D65I948OQZM sound 3 pre 2 0 NA NA 1 3218 1.0
A17D65I948OQZM sound 3 pre 4 0 NA NA 0 2415 1.0
A17D65I948OQZM sound 3 pre 3 0 NA NA 0 3603 1.0
A17D65I948OQZM sound 3 pre 1 0 NA NA 1 2698 1.0
A17D65I948OQZM sound 3 real 2 1 4 2 0 3340 1.0
A17D65I948OQZM sound 3 real 3 1 5 3 1 2810 1.0
A17D65I948OQZM sound 3 real 6 1 3 6 1 2809 1.0
A17D65I948OQZM sound 3 real 8 1 6 8 1 2753 1.0
A17D65I948OQZM sound 3 real 9 1 2 9 1 2707 1.0
A17D65I948OQZM sound 3 real 5 1 10 5 1 2627 1.0
A17D65I948OQZM sound 3 real 10 1 1 10 1 2323 1.0
A17D65I948OQZM sound 3 real 4 1 9 4 1 2393 1.0
A17D65I948OQZM sound 3 real 7 1 7 7 0 2443 1.0
A17D65I948OQZM sound 3 real 1 1 8 1 0 2299 1.0
A17D65I948OQZM sound 3 real 4 2 6 4 1 2661 1.0
A17D65I948OQZM sound 3 real 2 2 2 2 0 2523 1.0
A17D65I948OQZM sound 3 real 7 2 4 7 0 2539 1.0
A17D65I948OQZM sound 3 real 8 2 9 8 0 2850 1.0
A17D65I948OQZM sound 3 real 3 2 8 3 1 2553 1.0
A17D65I948OQZM sound 3 real 5 2 1 5 0 2513 1.0
A17D65I948OQZM sound 3 real 1 2 5 1 1 2411 1.0
A17D65I948OQZM sound 3 real 6 2 7 6 1 2515 1.0
A17D65I948OQZM sound 3 real 10 2 3 10 0 2482 1.0
A17D65I948OQZM sound 3 real 9 2 10 9 1 2210 1.0
A2CJY4787IR70K sound 3 pre 4 0 NA NA 0 3360 1.0
A2CJY4787IR70K sound 3 pre 1 0 NA NA 1 2200 1.0
A2CJY4787IR70K sound 3 pre 3 0 NA NA 0 2931 1.0
A2CJY4787IR70K sound 3 pre 2 0 NA NA 1 2724 1.0
A2CJY4787IR70K sound 3 real 10 1 10 10 0 2480 1.0
A2CJY4787IR70K sound 3 real 7 1 3 7 0 2542 1.0
A2CJY4787IR70K sound 3 real 2 1 8 2 1 2530 1.0
A2CJY4787IR70K sound 3 real 4 1 5 4 1 2334 1.0
A2CJY4787IR70K sound 3 real 6 1 7 6 1 2898 1.0
A2CJY4787IR70K sound 3 real 5 1 1 5 1 2249 1.0
A2CJY4787IR70K sound 3 real 3 1 9 3 1 2428 1.0
A2CJY4787IR70K sound 3 real 1 1 4 1 0 3663 1.0
A2CJY4787IR70K sound 3 real 9 1 6 9 0 2167 1.0
A2CJY4787IR70K sound 3 real 8 1 2 8 0 2578 1.0
A2CJY4787IR70K sound 3 real 10 2 8 10 1 2381 1.0
A2CJY4787IR70K sound 3 real 8 2 3 8 1 2315 1.0
A2CJY4787IR70K sound 3 real 1 2 4 1 0 2882 1.0
A2CJY4787IR70K sound 3 real 4 2 10 4 1 2296 1.0
A2CJY4787IR70K sound 3 real 7 2 2 7 1 2435 1.0
A2CJY4787IR70K sound 3 real 3 2 5 3 1 2231 1.0
A2CJY4787IR70K sound 3 real 6 2 6 6 0 2280 1.0
A2CJY4787IR70K sound 3 real 5 2 9 5 1 2180 1.0
A2CJY4787IR70K sound 3 real 9 2 1 9 1 2245 1.0
A2CJY4787IR70K sound 3 real 2 2 7 2 1 2265 1.0
ALK8IERMYHU5J sound 3 pre 1 0 NA NA 1 4955 1.0
ALK8IERMYHU5J sound 3 pre 4 0 NA NA 0 2385 1.0
ALK8IERMYHU5J sound 3 pre 2 0 NA NA 1 2128 1.0
ALK8IERMYHU5J sound 3 pre 3 0 NA NA 0 2224 1.0
ALK8IERMYHU5J sound 3 real 9 1 7 9 1 7100 1.0
ALK8IERMYHU5J sound 3 real 3 1 1 3 0 2475 1.0
ALK8IERMYHU5J sound 3 real 4 1 10 4 1 2191 1.0
ALK8IERMYHU5J sound 3 real 1 1 9 1 1 2164 1.0
ALK8IERMYHU5J sound 3 real 10 1 8 10 1 2197 1.0
ALK8IERMYHU5J sound 3 real 8 1 6 8 1 3575 1.0
ALK8IERMYHU5J sound 3 real 7 1 4 7 0 2647 1.0
ALK8IERMYHU5J sound 3 real 5 1 5 5 0 2243 1.0
ALK8IERMYHU5J sound 3 real 2 1 2 2 0 2303 1.0
ALK8IERMYHU5J sound 3 real 6 1 3 6 1 2196 1.0
ALK8IERMYHU5J sound 3 real 10 2 6 10 1 2559 1.0
ALK8IERMYHU5J sound 3 real 7 2 1 7 0 2288 1.0
ALK8IERMYHU5J sound 3 real 9 2 7 9 0 2270 1.0
