ID condition sub type order session sound_dist concept_dist answer RT score
A1SLJKNSNHOJRN sound 3 real 2 2 2 2 0 3045 1.0
A1SLJKNSNHOJRN sound 3 real 1 2 1 1 1 2653 1.0
A1SLJKNSNHOJRN sound 3 real 4 2 4 4 1 2726 1.0
A1SLJKNSNHOJRN sound 3 real 3 2 3 3 1 2610 1.0
ANMXMEB55AGM6 sound 3 pre 2 0 NA NA 1 5684 1.0
ANMXMEB55AGM6 sound 3 pre 3 0 NA NA 0 2261 1.0
ANMXMEB55AGM6 sound 3 pre 4 0 NA NA 0 2426 1.0
ANMXMEB55AGM6 sound 3 pre 1 0 NA NA 1 1978 1.0
ANMXMEB55AGM6 sound 3 real 4 1 4 4 0 3224 1.0
ANMXMEB55AGM6 sound 3 real 3 1 1 3 0 3558 1.0
ANMXMEB55AGM6 sound 3 real 2 1 3 2 0 2137 1.0
ANMXMEB55AGM6 sound 3 real 1 1 2 1 1 3792 1.0
ANMXMEB55AGM6 sound 3 real 1 2 1 1 1 2457 1.0
ANMXMEB55AGM6 sound 3 real 4 2 2 4 0 2358 1.0
ANMXMEB55AGM6 sound 3 real 3 2 3 3 0 2440 1.0
ANMXMEB55AGM6 sound 3 real 2 2 4 2 1 2234 1.0
A1ME089VLGOBBI sound 3 pre 1 0 NA NA 1 3294 1.0
A1ME089VLGOBBI sound 3 pre 2 0 NA NA 1 1965 1.0
A1ME089VLGOBBI sound 3 pre 3 0 NA NA 0 1952 1.0
A1ME089VLGOBBI sound 3 pre 4 0 NA NA 0 3185 1.0
A1ME089VLGOBBI sound 3 real 3 1 1 3 1 3880 1.0
A1ME089VLGOBBI sound 3 real 1 1 4 1 0 3248 1.0
A1ME089VLGOBBI sound 3 real 2 1 2 2 0 2557 1.0
A1ME089VLGOBBI sound 3 real 4 1 3 4 1 2582 1.0
A1ME089VLGOBBI sound 3 real 3 2 3 3 1 2318 1.0
A1ME089VLGOBBI sound 3 real 2 2 2 2 1 2752 1.0
A1ME089VLGOBBI sound 3 real 4 2 1 4 1 2835 1.0
A1ME089VLGOBBI sound 3 real 1 2 4 1 0 2771 1.0
A4VOL1ESGAZSL sound 3 pre 1 0 NA NA 1 2929 1.0
A4VOL1ESGAZSL sound 3 pre 2 0 NA NA 1 4034 1.0
A4VOL1ESGAZSL sound 3 pre 4 0 NA NA 0 2105 1.0
A4VOL1ESGAZSL sound 3 pre 3 0 NA NA 0 2066 1.0
A4VOL1ESGAZSL sound 3 real 2 1 4 2 1 3374 1.0
A4VOL1ESGAZSL sound 3 real 4 1 2 4 0 2959 1.0
A4VOL1ESGAZSL sound 3 real 1 1 3 1 0 5587 1.0
A4VOL1ESGAZSL sound 3 real 3 1 1 3 1 2812 1.0
A4VOL1ESGAZSL sound 3 real 3 2 3 3 1 3186 1.0
A4VOL1ESGAZSL sound 3 real 2 2 4 2 1 3753 1.0
A4VOL1ESGAZSL sound 3 real 4 2 1 4 0 2871 1.0
A4VOL1ESGAZSL sound 3 real 1 2 2 1 0 3209 1.0
A2WLGVXAVT2XTR sound 3 pre 2 0 NA NA 1 4882 1.0
A2WLGVXAVT2XTR sound 3 pre 4 0 NA NA 0 4119 1.0
A2WLGVXAVT2XTR sound 3 pre 3 0 NA NA 0 2584 1.0
A2WLGVXAVT2XTR sound 3 pre 1 0 NA NA 1 2880 1.0
A2WLGVXAVT2XTR sound 3 real 2 1 1 2 0 4219 1.0
A2WLGVXAVT2XTR sound 3 real 3 1 3 3 0 3593 1.0
A2WLGVXAVT2XTR sound 3 real 4 1 4 4 0 2670 1.0
A2WLGVXAVT2XTR sound 3 real 1 1 2 1 0 2807 1.0
A2WLGVXAVT2XTR sound 3 real 3 2 4 3 0 2713 1.0
A2WLGVXAVT2XTR sound 3 real 4 2 1 4 0 2666 1.0
A2WLGVXAVT2XTR sound 3 real 1 2 2 1 0 2484 1.0
A2WLGVXAVT2XTR sound 3 real 2 2 3 2 0 2284 1.0
A1VY5NNP7PAYWT sound 3 pre 4 0 NA NA 1 8911 0.25
A1VY5NNP7PAYWT sound 3 pre 3 0 NA NA 0 4203 0.25
A1VY5NNP7PAYWT sound 3 pre 1 0 NA NA 0 4004 0.25
A1VY5NNP7PAYWT sound 3 pre 2 0 NA NA 0 5380 0.25
A1VY5NNP7PAYWT sound 3 real 1 1 3 1 1 4685 0.25
A1VY5NNP7PAYWT sound 3 real 3 1 4 3 0 2994 0.25
A1VY5NNP7PAYWT sound 3 real 4 1 1 4 0 3330 0.25
A1VY5NNP7PAYWT sound 3 real 2 1 2 2 0 3770 0.25
A1VY5NNP7PAYWT sound 3 real 4 2 2 4 1 2833 0.25
A1VY5NNP7PAYWT sound 3 real 1 2 3 1 0 3814 0.25
A1VY5NNP7PAYWT sound 3 real 3 2 4 3 0 2694 0.25
A1VY5NNP7PAYWT sound 3 real 2 2 1 2 1 2055 0.25
A3QJ0OWM954E76 sound 3 pre 3 0 NA NA 0 5469 1.0
A3QJ0OWM954E76 sound 3 pre 4 0 NA NA 0 4014 1.0
A3QJ0OWM954E76 sound 3 pre 2 0 NA NA 1 3191 1.0
A3QJ0OWM954E76 sound 3 pre 1 0 NA NA 1 2481 1.0
A3QJ0OWM954E76 sound 3 real 4 1 2 4 0 2709 1.0
A3QJ0OWM954E76 sound 3 real 1 1 1 1 0 2602 1.0
A3QJ0OWM954E76 sound 3 real 2 1 3 2 1 3034 1.0
A3QJ0OWM954E76 sound 3 real 3 1 4 3 0 4194 1.0
A3QJ0OWM954E76 sound 3 real 3 2 3 3 0 2612 1.0
A3QJ0OWM954E76 sound 3 real 2 2 2 2 1 2466 1.0
A3QJ0OWM954E76 sound 3 real 1 2 4 1 1 2675 1.0
A3QJ0OWM954E76 sound 3 real 4 2 1 4 1 3380 1.0
A1YGENVE7OI5JL sound 3 pre 3 0 NA NA 0 3943 1.0
A1YGENVE7OI5JL sound 3 pre 4 0 NA NA 0 2431 1.0
A1YGENVE7OI5JL sound 3 pre 1 0 NA NA 1 2304 1.0
A1YGENVE7OI5JL sound 3 pre 2 0 NA NA 1 1646 1.0
A1YGENVE7OI5JL sound 3 real 1 1 2 1 0 3388 1.0
A1YGENVE7OI5JL sound 3 real 4 1 4 4 1 3024 1.0
A1YGENVE7OI5JL sound 3 real 2 1 3 2 1 2621 1.0
A1YGENVE7OI5JL sound 3 real 3 1 1 3 1 2700 1.0
A1YGENVE7OI5JL sound 3 real 1 2 1 1 1 2324 1.0
A1YGENVE7OI5JL sound 3 real 4 2 2 4 1 2193 1.0
A1YGENVE7OI5JL sound 3 real 2 2 4 2 0 2169 1.0
A1YGENVE7OI5JL sound 3 real 3 2 3 3 1 2379 1.0
ANI0AYTROJB2Y sound 3 pre 2 0 NA NA 1 14290 0.5
ANI0AYTROJB2Y sound 3 pre 1 0 NA NA 0 5495 0.5
ANI0AYTROJB2Y sound 3 pre 3 0 NA NA 0 2182 0.5
ANI0AYTROJB2Y sound 3 pre 4 0 NA NA 1 2020 0.5
ANI0AYTROJB2Y sound 3 real 1 1 1 1 1 3584 0.5
ANI0AYTROJB2Y sound 3 real 3 1 4 3 1 2996 0.5
ANI0AYTROJB2Y sound 3 real 2 1 2 2 0 4364 0.5
ANI0AYTROJB2Y sound 3 real 4 1 3 4 0 2806 0.5
ANI0AYTROJB2Y sound 3 real 3 2 1 3 0 2313 0.5
ANI0AYTROJB2Y sound 3 real 2 2 2 2 0 2115 0.5
ANI0AYTROJB2Y sound 3 real 1 2 3 1 1 2364 0.5
ANI0AYTROJB2Y sound 3 real 4 2 4 4 1 3535 0.5
AR5E0ZVWKJA95 sound 3 pre 1 0 NA NA 1 3078 1.0
AR5E0ZVWKJA95 sound 3 pre 3 0 NA NA 0 2550 1.0
AR5E0ZVWKJA95 sound 3 pre 2 0 NA NA 1 2243 1.0
AR5E0ZVWKJA95 sound 3 pre 4 0 NA NA 0 2727 1.0
AR5E0ZVWKJA95 sound 3 real 4 1 2 4 0 3160 1.0
AR5E0ZVWKJA95 sound 3 real 2 1 4 2 1 2949 1.0
AR5E0ZVWKJA95 sound 3 real 1 1 3 1 1 2507 1.0
AR5E0ZVWKJA95 sound 3 real 3 1 1 3 1 2934 1.0
AR5E0ZVWKJA95 sound 3 real 3 2 2 3 1 3338 1.0
AR5E0ZVWKJA95 sound 3 real 2 2 1 2 1 2507 1.0
AR5E0ZVWKJA95 sound 3 real 4 2 4 4 1 2377 1.0
AR5E0ZVWKJA95 sound 3 real 1 2 3 1 1 2427 1.0
A1BPHW0KCTG34P sound 3 pre 1 0 NA NA 1 289 1.0
A1BPHW0KCTG34P sound 3 pre 4 0 NA NA 0 673 1.0
A1BPHW0KCTG34P sound 3 pre 2 0 NA NA 1 81 1.0
A1BPHW0KCTG34P sound 3 pre 3 0 NA NA 0 192 1.0
A1BPHW0KCTG34P sound 3 real 4 1 3 4 0 490 1.0
A1BPHW0KCTG34P sound 3 real 2 1 2 2 1 690 1.0
A1BPHW0KCTG34P sound 3 real 1 1 4 1 1 5 1.0
A1BPHW0KCTG34P sound 3 real 3 1 1 3 1 86 1.0
A1BPHW0KCTG34P sound 3 real 3 2 1 3 1 467 1.0
A1BPHW0KCTG34P sound 3 real 2 2 4 2 1 104 1.0
A1BPHW0KCTG34P sound 3 real 4 2 3 4 1 225 1.0
A1BPHW0KCTG34P sound 3 real 1 2 2 1 0 4297 1.0
A3D3NEQ158WUB0 sound 3 pre 1 0 NA NA 1 2230 1.0
A3D3NEQ158WUB0 sound 3 pre 2 0 NA NA 1 3013 1.0
A3D3NEQ158WUB0 sound 3 pre 4 0 NA NA 0 2268 1.0
A3D3NEQ158WUB0 sound 3 pre 3 0 NA NA 0 1853 1.0
A3D3NEQ158WUB0 sound 3 real 4 1 4 4 1 2816 1.0
A3D3NEQ158WUB0 sound 3 real 1 1 2 1 0 2328 1.0
A3D3NEQ158WUB0 sound 3 real 3 1 1 3 1 2200 1.0
A3D3NEQ158WUB0 sound 3 real 2 1 3 2 1 2208 1.0
A3D3NEQ158WUB0 sound 3 real 1 2 2 1 1 2445 1.0
A3D3NEQ158WUB0 sound 3 real 3 2 3 3 1 2150 1.0
A3D3NEQ158WUB0 sound 3 real 2 2 4 2 1 2292 1.0
A3D3NEQ158WUB0 sound 3 real 4 2 1 4 0 2365 1.0
AMWIBULQ4S8K3 sound 3 pre 4 0 NA NA 0 4322 1.0
AMWIBULQ4S8K3 sound 3 pre 3 0 NA NA 0 2773 1.0
AMWIBULQ4S8K3 sound 3 pre 1 0 NA NA 1 2325 1.0
AMWIBULQ4S8K3 sound 3 pre 2 0 NA NA 1 2228 1.0
AMWIBULQ4S8K3 sound 3 real 3 1 3 3 1 2648 1.0
AMWIBULQ4S8K3 sound 3 real 4 1 1 4 1 2807 1.0
AMWIBULQ4S8K3 sound 3 real 2 1 4 2 1 2569 1.0
AMWIBULQ4S8K3 sound 3 real 1 1 2 1 0 2558 1.0
AMWIBULQ4S8K3 sound 3 real 2 2 3 2 1 2432 1.0
AMWIBULQ4S8K3 sound 3 real 1 2 2 1 0 2483 1.0
AMWIBULQ4S8K3 sound 3 real 3 2 1 3 0 2452 1.0
AMWIBULQ4S8K3 sound 3 real 4 2 4 4 1 2392 1.0
A2XIYK3272U6BV sound 3 pre 4 0 NA NA 0 2978 1.0
A2XIYK3272U6BV sound 3 pre 3 0 NA NA 0 2131 1.0
A2XIYK3272U6BV sound 3 pre 1 0 NA NA 1 3432 1.0
A2XIYK3272U6BV sound 3 pre 2 0 NA NA 1 3060 1.0
A2XIYK3272U6BV sound 3 real 4 1 4 4 1 2734 1.0
A2XIYK3272U6BV sound 3 real 2 1 2 2 1 2468 1.0
A2XIYK3272U6BV sound 3 real 3 1 1 3 1 2574 1.0
A2XIYK3272U6BV sound 3 real 1 1 3 1 0 2434 1.0
A2XIYK3272U6BV sound 3 real 1 2 4 1 1 3045 1.0
A2XIYK3272U6BV sound 3 real 3 2 1 3 1 2164 1.0
A2XIYK3272U6BV sound 3 real 4 2 2 4 1 2460 1.0
A2XIYK3272U6BV sound 3 real 2 2 3 2 0 2119 1.0
A3675LEANIPGBO sound 3 pre 3 0 NA NA 0 2645 1.0
A3675LEANIPGBO sound 3 pre 1 0 NA NA 1 2187 1.0
A3675LEANIPGBO sound 3 pre 2 0 NA NA 1 2233 1.0
A3675LEANIPGBO sound 3 pre 4 0 NA NA 0 2013 1.0
A3675LEANIPGBO sound 3 real 1 1 1 1 0 3343 1.0
A3675LEANIPGBO sound 3 real 4 1 4 4 1 2554 1.0
A3675LEANIPGBO sound 3 real 2 1 2 2 1 3285 1.0
A3675LEANIPGBO sound 3 real 3 1 3 3 1 2547 1.0
A3675LEANIPGBO sound 3 real 3 2 2 3 0 3117 1.0
A3675LEANIPGBO sound 3 real 4 2 3 4 1 2843 1.0
A3675LEANIPGBO sound 3 real 2 2 1 2 1 2714 1.0
A3675LEANIPGBO sound 3 real 1 2 4 1 1 2500 1.0
A2HBI8BAE2C5QH sound 3 pre 3 0 NA NA 0 3319 1.0
A2HBI8BAE2C5QH sound 3 pre 1 0 NA NA 1 2721 1.0
A2HBI8BAE2C5QH sound 3 pre 2 0 NA NA 1 2439 1.0
A2HBI8BAE2C5QH sound 3 pre 4 0 NA NA 0 2385 1.0
A2HBI8BAE2C5QH sound 3 real 1 1 3 1 1 4195 1.0
A2HBI8BAE2C5QH sound 3 real 2 1 4 2 1 2874 1.0
A2HBI8BAE2C5QH sound 3 real 4 1 2 4 1 3057 1.0
A2HBI8BAE2C5QH sound 3 real 3 1 1 3 0 3145 1.0
A2HBI8BAE2C5QH sound 3 real 4 2 2 4 0 2866 1.0
A2HBI8BAE2C5QH sound 3 real 1 2 4 1 1 2634 1.0
A2HBI8BAE2C5QH sound 3 real 2 2 1 2 0 2650 1.0
A2HBI8BAE2C5QH sound 3 real 3 2 3 3 1 2658 1.0
A2CJY4787IR70K sound 3 pre 2 0 NA NA 1 3918 1.0
A2CJY4787IR70K sound 3 pre 4 0 NA NA 0 3879 1.0
A2CJY4787IR70K sound 3 pre 1 0 NA NA 1 2674 1.0
A2CJY4787IR70K sound 3 pre 3 0 NA NA 0 1733 1.0
A2CJY4787IR70K sound 3 real 2 1 2 2 0 6106 1.0
A2CJY4787IR70K sound 3 real 1 1 3 1 1 2819 1.0
A2CJY4787IR70K sound 3 real 4 1 1 4 0 2451 1.0
A2CJY4787IR70K sound 3 real 3 1 4 3 1 2693 1.0
A2CJY4787IR70K sound 3 real 3 2 1 3 0 2289 1.0
A2CJY4787IR70K sound 3 real 2 2 2 2 0 2191 1.0
A2CJY4787IR70K sound 3 real 4 2 4 4 1 2409 1.0
A2CJY4787IR70K sound 3 real 1 2 3 1 1 2211 1.0
A2R6RDZ07V4KWB sound 3 pre 3 0 NA NA 0 3435 0.75
A2R6RDZ07V4KWB sound 3 pre 4 0 NA NA 1 3542 0.75
A2R6RDZ07V4KWB sound 3 pre 1 0 NA NA 1 2628 0.75
A2R6RDZ07V4KWB sound 3 pre 2 0 NA NA 1 2236 0.75
A2R6RDZ07V4KWB sound 3 real 3 1 4 3 1 3085 0.75
A2R6RDZ07V4KWB sound 3 real 4 1 1 4 1 2609 0.75
A2R6RDZ07V4KWB sound 3 real 2 1 2 2 0 2916 0.75
A2R6RDZ07V4KWB sound 3 real 1 1 3 1 1 2651 0.75
A2R6RDZ07V4KWB sound 3 real 3 2 1 3 0 2512 0.75
A2R6RDZ07V4KWB sound 3 real 4 2 2 4 0 2577 0.75
A2R6RDZ07V4KWB sound 3 real 2 2 3 2 1 2440 0.75
A2R6RDZ07V4KWB sound 3 real 1 2 4 1 1 2372 0.75
A1F9A8VELF5X1U sound 3 pre 2 0 NA NA 1 10021 1.0
A1F9A8VELF5X1U sound 3 pre 1 0 NA NA 1 3990 1.0
A1F9A8VELF5X1U sound 3 pre 3 0 NA NA 0 2491 1.0
A1F9A8VELF5X1U sound 3 pre 4 0 NA NA 0 9428 1.0
A1F9A8VELF5X1U sound 3 real 4 1 4 4 0 4617 1.0
A1F9A8VELF5X1U sound 3 real 1 1 2 1 1 4986 1.0
A1F9A8VELF5X1U sound 3 real 2 1 1 2 1 3732 1.0
A1F9A8VELF5X1U sound 3 real 3 1 3 3 1 3524 1.0
A1F9A8VELF5X1U sound 3 real 4 2 4 4 0 2680 1.0
A1F9A8VELF5X1U sound 3 real 1 2 2 1 1 2421 1.0
A1F9A8VELF5X1U sound 3 real 3 2 1 3 1 2482 1.0
A1F9A8VELF5X1U sound 3 real 2 2 3 2 1 2704 1.0
A2HHGI5CNSS5PD sound 3 pre 2 0 NA NA 1 3352 1.0
A2HHGI5CNSS5PD sound 3 pre 3 0 NA NA 0 2434 1.0
A2HHGI5CNSS5PD sound 3 pre 4 0 NA NA 0 2362 1.0
A2HHGI5CNSS5PD sound 3 pre 1 0 NA NA 1 2443 1.0
A2HHGI5CNSS5PD sound 3 real 2 1 4 2 1 3703 1.0
A2HHGI5CNSS5PD sound 3 real 4 1 2 4 0 2704 1.0
A2HHGI5CNSS5PD sound 3 real 1 1 1 1 1 2538 1.0
A2HHGI5CNSS5PD sound 3 real 3 1 3 3 1 2430 1.0
A2HHGI5CNSS5PD sound 3 real 2 2 3 2 1 2635 1.0
A2HHGI5CNSS5PD sound 3 real 3 2 1 3 1 2603 1.0
A2HHGI5CNSS5PD sound 3 real 1 2 2 1 0 2677 1.0
A2HHGI5CNSS5PD sound 3 real 4 2 4 4 1 2302 1.0
A1H2E85EW10IO3 sound 3 pre 1 0 NA NA 1 5482 1.0
A1H2E85EW10IO3 sound 3 pre 3 0 NA NA 0 2207 1.0
A1H2E85EW10IO3 sound 3 pre 2 0 NA NA 1 2295 1.0
A1H2E85EW10IO3 sound 3 pre 4 0 NA NA 0 2113 1.0
A1H2E85EW10IO3 sound 3 real 2 1 4 2 1 2951 1.0
A1H2E85EW10IO3 sound 3 real 1 1 2 1 1 3231 1.0
A1H2E85EW10IO3 sound 3 real 3 1 3 3 0 2578 1.0
A1H2E85EW10IO3 sound 3 real 4 1 1 4 0 2413 1.0
A1H2E85EW10IO3 sound 3 real 4 2 1 4 1 2362 1.0
A1H2E85EW10IO3 sound 3 real 2 2 3 2 1 2552 1.0
A1H2E85EW10IO3 sound 3 real 1 2 2 1 1 2504 1.0
A1H2E85EW10IO3 sound 3 real 3 2 4 3 1 2405 1.0
A33HMGO03RMOSM sound 3 pre 1 0 NA NA 1 3930 1.0
A33HMGO03RMOSM sound 3 pre 2 0 NA NA 1 2152 1.0
A33HMGO03RMOSM sound 3 pre 3 0 NA NA 0 1977 1.0
A33HMGO03RMOSM sound 3 pre 4 0 NA NA 0 2091 1.0
A33HMGO03RMOSM sound 3 real 4 1 1 4 0 3301 1.0
A33HMGO03RMOSM sound 3 real 1 1 4 1 1 2779 1.0
A33HMGO03RMOSM sound 3 real 2 1 3 2 1 2706 1.0
A33HMGO03RMOSM sound 3 real 3 1 2 3 0 2362 1.0
A33HMGO03RMOSM sound 3 real 3 2 2 3 0 2603 1.0
A33HMGO03RMOSM sound 3 real 1 2 3 1 1 2417 1.0
A33HMGO03RMOSM sound 3 real 2 2 4 2 1 2740 1.0
A33HMGO03RMOSM sound 3 real 4 2 1 4 1 3730 1.0
A2QUXO9OJY69QM sound 3 pre 4 0 NA NA 1 6395 0.75
A2QUXO9OJY69QM sound 3 pre 2 0 NA NA 1 2256 0.75
A2QUXO9OJY69QM sound 3 pre 3 0 NA NA 0 2226 0.75
A2QUXO9OJY69QM sound 3 pre 1 0 NA NA 1 6733 0.75
A2QUXO9OJY69QM sound 3 real 2 1 4 2 0 2787 0.75
A2QUXO9OJY69QM sound 3 real 4 1 2 4 0 75412 0.75
A2QUXO9OJY69QM sound 3 real 1 1 3 1 0 3121 0.75
A2QUXO9OJY69QM sound 3 real 3 1 1 3 1 7195 0.75
A2QUXO9OJY69QM sound 3 real 4 2 4 4 0 2747 0.75
A2QUXO9OJY69QM sound 3 real 1 2 3 1 0 2330 0.75
A2QUXO9OJY69QM sound 3 real 2 2 1 2 0 2379 0.75
A2QUXO9OJY69QM sound 3 real 3 2 2 3 0 2484 0.75
A2BXJ69ECQZVSS sound 3 pre 3 0 NA NA 0 2375 1.0
A2BXJ69ECQZVSS sound 3 pre 1 0 NA NA 1 2422 1.0
A2BXJ69ECQZVSS sound 3 pre 2 0 NA NA 1 1842 1.0
A2BXJ69ECQZVSS sound 3 pre 4 0 NA NA 0 1824 1.0
A2BXJ69ECQZVSS sound 3 real 2 1 4 2 0 2979 1.0
A2BXJ69ECQZVSS sound 3 real 1 1 1 1 0 2606 1.0
A2BXJ69ECQZVSS sound 3 real 3 1 3 3 1 2538 1.0
A2BXJ69ECQZVSS sound 3 real 4 1 2 4 1 2377 1.0
A2BXJ69ECQZVSS sound 3 real 1 2 1 1 0 2470 1.0
A2BXJ69ECQZVSS sound 3 real 4 2 2 4 0 2427 1.0
A2BXJ69ECQZVSS sound 3 real 2 2 4 2 0 2553 1.0
A2BXJ69ECQZVSS sound 3 real 3 2 3 3 1 2529 1.0
A3EEHKC6DWRMJI sound 3 pre 3 0 NA NA 0 9098 0.5
A3EEHKC6DWRMJI sound 3 pre 4 0 NA NA 1 4048 0.5
A3EEHKC6DWRMJI sound 3 pre 1 0 NA NA 0 1827 0.5
A3EEHKC6DWRMJI sound 3 pre 2 0 NA NA 1 2678 0.5
A3EEHKC6DWRMJI sound 3 real 2 1 2 2 0 10240 0.5
A3EEHKC6DWRMJI sound 3 real 3 1 4 3 1 3422 0.5
A3EEHKC6DWRMJI sound 3 real 4 1 1 4 1 3193 0.5
A3EEHKC6DWRMJI sound 3 real 1 1 3 1 1 2914 0.5
A3EEHKC6DWRMJI sound 3 real 3 2 4 3 1 2577 0.5
A3EEHKC6DWRMJI sound 3 real 4 2 3 4 0 2186 0.5
A3EEHKC6DWRMJI sound 3 real 1 2 1 1 0 2169 0.5
A3EEHKC6DWRMJI sound 3 real 2 2 2 2 0 2220 0.5
A3MJ47AD05HGC sound 3 pre 2 0 NA NA 1 4496 1.0
A3MJ47AD05HGC sound 3 pre 3 0 NA NA 0 1812 1.0
A3MJ47AD05HGC sound 3 pre 4 0 NA NA 0 4279 1.0
A3MJ47AD05HGC sound 3 pre 1 0 NA NA 1 1741 1.0
A3MJ47AD05HGC sound 3 real 3 1 4 3 1 2262 1.0
A3MJ47AD05HGC sound 3 real 4 1 3 4 1 3441 1.0
A3MJ47AD05HGC sound 3 real 1 1 1 1 0 5067 1.0
A3MJ47AD05HGC sound 3 real 2 1 2 2 0 2504 1.0
A3MJ47AD05HGC sound 3 real 4 2 2 4 0 2406 1.0
A3MJ47AD05HGC sound 3 real 1 2 4 1 1 2248 1.0
A3MJ47AD05HGC sound 3 real 2 2 3 2 0 2585 1.0
A3MJ47AD05HGC sound 3 real 3 2 1 3 0 3091 1.0
A3GZYWA9S6J0K9 sound 3 pre 4 0 NA NA 0 3319 1.0
A3GZYWA9S6J0K9 sound 3 pre 1 0 NA NA 1 2496 1.0
A3GZYWA9S6J0K9 sound 3 pre 3 0 NA NA 0 2034 1.0
A3GZYWA9S6J0K9 sound 3 pre 2 0 NA NA 1 1929 1.0
A3GZYWA9S6J0K9 sound 3 real 3 1 1 3 1 3979 1.0
A3GZYWA9S6J0K9 sound 3 real 4 1 2 4 0 3217 1.0
A3GZYWA9S6J0K9 sound 3 real 1 1 3 1 1 3527 1.0
A3GZYWA9S6J0K9 sound 3 real 2 1 4 2 0 2664 1.0
A3GZYWA9S6J0K9 sound 3 real 3 2 3 3 1 3346 1.0
A3GZYWA9S6J0K9 sound 3 real 4 2 2 4 1 2726 1.0
A3GZYWA9S6J0K9 sound 3 real 2 2 4 2 1 2609 1.0
A3GZYWA9S6J0K9 sound 3 real 1 2 1 1 1 2684 1.0
A2P065E9CYMYJL sound 3 pre 3 0 NA NA 0 3206 1.0
A2P065E9CYMYJL sound 3 pre 4 0 NA NA 0 2470 1.0
A2P065E9CYMYJL sound 3 pre 2 0 NA NA 1 2400 1.0
A2P065E9CYMYJL sound 3 pre 1 0 NA NA 1 2210 1.0
A2P065E9CYMYJL sound 3 real 4 1 2 4 1 2570 1.0
A2P065E9CYMYJL sound 3 real 3 1 1 3 1 2528 1.0
A2P065E9CYMYJL sound 3 real 1 1 3 1 1 2737 1.0
A2P065E9CYMYJL sound 3 real 2 1 4 2 0 2485 1.0
