ID condition sub type order session sound_dist concept_dist answer RT score
AKLV0WIZZ356X joint 0 real 4 1 3 4 1 2114 1.0
AKLV0WIZZ356X joint 0 real 3 1 2 3 1 2651 1.0
AKLV0WIZZ356X joint 0 real 2 1 4 2 1 2379 1.0
AKLV0WIZZ356X joint 0 real 4 2 3 4 1 2341 1.0
AKLV0WIZZ356X joint 0 real 2 2 4 2 1 2418 1.0
AKLV0WIZZ356X joint 0 real 1 2 1 1 0 2170 1.0
AKLV0WIZZ356X joint 0 real 3 2 2 3 1 2148 1.0
A22JFCR3I81MIV joint 0 pre 4 0 NA NA 0 5285 1.0
A22JFCR3I81MIV joint 0 pre 2 0 NA NA 1 2095 1.0
A22JFCR3I81MIV joint 0 pre 1 0 NA NA 1 2044 1.0
A22JFCR3I81MIV joint 0 pre 3 0 NA NA 0 2078 1.0
A22JFCR3I81MIV joint 0 real 2 1 4 2 0 6397 1.0
A22JFCR3I81MIV joint 0 real 1 1 1 1 0 2620 1.0
A22JFCR3I81MIV joint 0 real 4 1 3 4 1 2268 1.0
A22JFCR3I81MIV joint 0 real 3 1 2 3 1 2212 1.0
A22JFCR3I81MIV joint 0 real 2 2 4 2 1 2462 1.0
A22JFCR3I81MIV joint 0 real 4 2 3 4 1 2266 1.0
A22JFCR3I81MIV joint 0 real 1 2 1 1 1 2486 1.0
A22JFCR3I81MIV joint 0 real 3 2 2 3 1 2258 1.0
ANV4TUKMWLA8E joint 0 pre 4 0 NA NA 0 2881 1.0
ANV4TUKMWLA8E joint 0 pre 3 0 NA NA 0 3068 1.0
ANV4TUKMWLA8E joint 0 pre 2 0 NA NA 1 2748 1.0
ANV4TUKMWLA8E joint 0 pre 1 0 NA NA 1 2494 1.0
ANV4TUKMWLA8E joint 0 real 2 1 4 2 0 5661 1.0
ANV4TUKMWLA8E joint 0 real 1 1 1 1 0 10477 1.0
ANV4TUKMWLA8E joint 0 real 3 1 2 3 1 2824 1.0
ANV4TUKMWLA8E joint 0 real 4 1 3 4 1 2806 1.0
ANV4TUKMWLA8E joint 0 real 1 2 1 1 0 3245 1.0
ANV4TUKMWLA8E joint 0 real 2 2 4 2 1 2824 1.0
ANV4TUKMWLA8E joint 0 real 4 2 3 4 1 2761 1.0
ANV4TUKMWLA8E joint 0 real 3 2 2 3 1 2650 1.0
A2QTP92PCZUGI2 joint 0 pre 1 0 NA NA 1 2319 1.0
A2QTP92PCZUGI2 joint 0 pre 4 0 NA NA 0 2464 1.0
A2QTP92PCZUGI2 joint 0 pre 3 0 NA NA 0 1977 1.0
A2QTP92PCZUGI2 joint 0 pre 2 0 NA NA 1 1882 1.0
A2QTP92PCZUGI2 joint 0 real 3 1 2 3 1 2592 1.0
A2QTP92PCZUGI2 joint 0 real 2 1 4 2 1 2162 1.0
A2QTP92PCZUGI2 joint 0 real 4 1 3 4 1 2354 1.0
A2QTP92PCZUGI2 joint 0 real 1 1 1 1 0 2562 1.0
A2QTP92PCZUGI2 joint 0 real 1 2 1 1 0 2508 1.0
A2QTP92PCZUGI2 joint 0 real 4 2 3 4 1 2178 1.0
A2QTP92PCZUGI2 joint 0 real 2 2 4 2 1 2041 1.0
A2QTP92PCZUGI2 joint 0 real 3 2 2 3 1 2138 1.0
A2NAKIXS3DVGAA joint 0 pre 1 0 NA NA 1 5142 1.0
A2NAKIXS3DVGAA joint 0 pre 3 0 NA NA 0 3999 1.0
A2NAKIXS3DVGAA joint 0 pre 4 0 NA NA 0 5646 1.0
A2NAKIXS3DVGAA joint 0 pre 2 0 NA NA 1 3612 1.0
A2NAKIXS3DVGAA joint 0 real 2 1 4 2 0 3966 1.0
A2NAKIXS3DVGAA joint 0 real 3 1 2 3 0 3591 1.0
A2NAKIXS3DVGAA joint 0 real 1 1 1 1 0 3279 1.0
A2NAKIXS3DVGAA joint 0 real 4 1 3 4 1 4388 1.0
A2NAKIXS3DVGAA joint 0 real 4 2 3 4 1 3303 1.0
A2NAKIXS3DVGAA joint 0 real 2 2 4 2 0 2946 1.0
A2NAKIXS3DVGAA joint 0 real 1 2 1 1 0 3131 1.0
A2NAKIXS3DVGAA joint 0 real 3 2 2 3 0 2739 1.0
A3A8P4UR9A0DWQ joint 0 pre 2 0 NA NA 1 5814 1.0
A3A8P4UR9A0DWQ joint 0 pre 3 0 NA NA 0 1926 1.0
A3A8P4UR9A0DWQ joint 0 pre 1 0 NA NA 1 1698 1.0
A3A8P4UR9A0DWQ joint 0 pre 4 0 NA NA 0 2233 1.0
A3A8P4UR9A0DWQ joint 0 real 1 1 1 1 0 2916 1.0
A3A8P4UR9A0DWQ joint 0 real 2 1 4 2 1 2637 1.0
A3A8P4UR9A0DWQ joint 0 real 4 1 3 4 1 2302 1.0
A3A8P4UR9A0DWQ joint 0 real 3 1 2 3 1 2195 1.0
A3A8P4UR9A0DWQ joint 0 real 2 2 4 2 1 2183 1.0
A3A8P4UR9A0DWQ joint 0 real 3 2 2 3 1 2183 1.0
A3A8P4UR9A0DWQ joint 0 real 1 2 1 1 0 2213 1.0
A3A8P4UR9A0DWQ joint 0 real 4 2 3 4 1 2206 1.0
A68CSKRK4XJBX joint 0 pre 4 0 NA NA 0 2818 1.0
A68CSKRK4XJBX joint 0 pre 1 0 NA NA 1 2469 1.0
A68CSKRK4XJBX joint 0 pre 3 0 NA NA 0 2025 1.0
A68CSKRK4XJBX joint 0 pre 2 0 NA NA 1 2090 1.0
A68CSKRK4XJBX joint 0 real 3 1 2 3 0 4272 1.0
A68CSKRK4XJBX joint 0 real 4 1 3 4 1 2510 1.0
A68CSKRK4XJBX joint 0 real 1 1 1 1 1 43173 1.0
A68CSKRK4XJBX joint 0 real 2 1 4 2 1 2408 1.0
A68CSKRK4XJBX joint 0 real 4 2 3 4 1 2544 1.0
A68CSKRK4XJBX joint 0 real 1 2 1 1 0 2495 1.0
A68CSKRK4XJBX joint 0 real 2 2 4 2 1 2247 1.0
A68CSKRK4XJBX joint 0 real 3 2 2 3 1 2708 1.0
A1QG4N21BF61PC joint 0 pre 4 0 NA NA 0 6806 1.0
A1QG4N21BF61PC joint 0 pre 1 0 NA NA 1 3082 1.0
A1QG4N21BF61PC joint 0 pre 2 0 NA NA 1 2723 1.0
A1QG4N21BF61PC joint 0 pre 3 0 NA NA 0 2560 1.0
A1QG4N21BF61PC joint 0 real 2 1 4 2 1 3339 1.0
A1QG4N21BF61PC joint 0 real 3 1 2 3 0 3122 1.0
A1QG4N21BF61PC joint 0 real 4 1 3 4 1 3083 1.0
A1QG4N21BF61PC joint 0 real 1 1 1 1 0 2792 1.0
A1QG4N21BF61PC joint 0 real 3 2 2 3 1 2787 1.0
A1QG4N21BF61PC joint 0 real 1 2 1 1 0 2605 1.0
A1QG4N21BF61PC joint 0 real 2 2 4 2 0 2833 1.0
A1QG4N21BF61PC joint 0 real 4 2 3 4 1 2635 1.0
A1DY3EW6Q0B5K5 joint 0 pre 2 0 NA NA 1 7862 1.0
A1DY3EW6Q0B5K5 joint 0 pre 1 0 NA NA 1 2484 1.0
A1DY3EW6Q0B5K5 joint 0 pre 3 0 NA NA 0 1910 1.0
A1DY3EW6Q0B5K5 joint 0 pre 4 0 NA NA 0 2680 1.0
A1DY3EW6Q0B5K5 joint 0 real 2 1 4 2 0 3138 1.0
A1DY3EW6Q0B5K5 joint 0 real 3 1 2 3 1 2420 1.0
A1DY3EW6Q0B5K5 joint 0 real 4 1 3 4 1 2249 1.0
A1DY3EW6Q0B5K5 joint 0 real 1 1 1 1 0 2932 1.0
A1DY3EW6Q0B5K5 joint 0 real 3 2 2 3 1 2177 1.0
A1DY3EW6Q0B5K5 joint 0 real 4 2 3 4 1 2200 1.0
A1DY3EW6Q0B5K5 joint 0 real 1 2 1 1 0 2200 1.0
A1DY3EW6Q0B5K5 joint 0 real 2 2 4 2 1 2056 1.0
A1EUFQQ4XMUNRA joint 0 pre 4 0 NA NA 0 3365 1.0
A1EUFQQ4XMUNRA joint 0 pre 3 0 NA NA 0 2754 1.0
A1EUFQQ4XMUNRA joint 0 pre 2 0 NA NA 1 2345 1.0
A1EUFQQ4XMUNRA joint 0 pre 1 0 NA NA 1 2301 1.0
A1EUFQQ4XMUNRA joint 0 real 2 1 4 2 1 3445 1.0
A1EUFQQ4XMUNRA joint 0 real 3 1 2 3 1 3502 1.0
A1EUFQQ4XMUNRA joint 0 real 1 1 1 1 0 2819 1.0
A1EUFQQ4XMUNRA joint 0 real 4 1 3 4 1 2723 1.0
A1EUFQQ4XMUNRA joint 0 real 1 2 1 1 0 2474 1.0
A1EUFQQ4XMUNRA joint 0 real 3 2 2 3 1 2650 1.0
A1EUFQQ4XMUNRA joint 0 real 2 2 4 2 1 2350 1.0
A1EUFQQ4XMUNRA joint 0 real 4 2 3 4 1 2639 1.0
A1L07F8S7K72TV joint 0 pre 3 0 NA NA 0 4969 1.0
A1L07F8S7K72TV joint 0 pre 1 0 NA NA 1 3504 1.0
A1L07F8S7K72TV joint 0 pre 2 0 NA NA 1 2270 1.0
A1L07F8S7K72TV joint 0 pre 4 0 NA NA 0 2495 1.0
A1L07F8S7K72TV joint 0 real 2 1 4 2 1 6587 1.0
A1L07F8S7K72TV joint 0 real 4 1 3 4 0 6624 1.0
A1L07F8S7K72TV joint 0 real 3 1 2 3 1 3259 1.0
A1L07F8S7K72TV joint 0 real 1 1 1 1 0 4091 1.0
A1L07F8S7K72TV joint 0 real 2 2 4 2 1 3251 1.0
A1L07F8S7K72TV joint 0 real 3 2 2 3 1 2606 1.0
A1L07F8S7K72TV joint 0 real 4 2 3 4 1 2236 1.0
A1L07F8S7K72TV joint 0 real 1 2 1 1 0 3552 1.0
APLBF6JY2C1QZ joint 0 pre 2 0 NA NA 1 3146 1.0
APLBF6JY2C1QZ joint 0 pre 1 0 NA NA 1 2670 1.0
APLBF6JY2C1QZ joint 0 pre 3 0 NA NA 0 2306 1.0
APLBF6JY2C1QZ joint 0 pre 4 0 NA NA 0 1806 1.0
APLBF6JY2C1QZ joint 0 real 3 1 2 3 1 4113 1.0
APLBF6JY2C1QZ joint 0 real 4 1 3 4 1 2443 1.0
APLBF6JY2C1QZ joint 0 real 1 1 1 1 0 2408 1.0
APLBF6JY2C1QZ joint 0 real 2 1 4 2 1 2425 1.0
APLBF6JY2C1QZ joint 0 real 2 2 4 2 1 2729 1.0
APLBF6JY2C1QZ joint 0 real 1 2 1 1 0 2609 1.0
APLBF6JY2C1QZ joint 0 real 3 2 2 3 1 2506 1.0
APLBF6JY2C1QZ joint 0 real 4 2 3 4 1 2426 1.0
AASDDAZ8CP830 joint 0 pre 4 0 NA NA 0 5913 1.0
AASDDAZ8CP830 joint 0 pre 2 0 NA NA 1 2400 1.0
AASDDAZ8CP830 joint 0 pre 3 0 NA NA 0 1973 1.0
AASDDAZ8CP830 joint 0 pre 1 0 NA NA 1 2109 1.0
AASDDAZ8CP830 joint 0 real 2 1 4 2 0 3446 1.0
AASDDAZ8CP830 joint 0 real 1 1 1 1 0 2658 1.0
AASDDAZ8CP830 joint 0 real 4 1 3 4 0 2238 1.0
AASDDAZ8CP830 joint 0 real 3 1 2 3 1 2167 1.0
AASDDAZ8CP830 joint 0 real 3 2 2 3 0 3203 1.0
AASDDAZ8CP830 joint 0 real 1 2 1 1 1 2537 1.0
AASDDAZ8CP830 joint 0 real 2 2 4 2 1 2130 1.0
AASDDAZ8CP830 joint 0 real 4 2 3 4 1 3181 1.0
A3RRDLX4HYGGPR joint 0 pre 1 0 NA NA 1 3444 1.0
A3RRDLX4HYGGPR joint 0 pre 4 0 NA NA 0 2060 1.0
A3RRDLX4HYGGPR joint 0 pre 2 0 NA NA 1 2353 1.0
A3RRDLX4HYGGPR joint 0 pre 3 0 NA NA 0 1819 1.0
A3RRDLX4HYGGPR joint 0 real 2 1 4 2 0 3534 1.0
A3RRDLX4HYGGPR joint 0 real 3 1 2 3 1 3077 1.0
A3RRDLX4HYGGPR joint 0 real 4 1 3 4 0 4261 1.0
A3RRDLX4HYGGPR joint 0 real 1 1 1 1 0 3169 1.0
A3RRDLX4HYGGPR joint 0 real 3 2 2 3 1 3491 1.0
A3RRDLX4HYGGPR joint 0 real 4 2 3 4 1 2322 1.0
A3RRDLX4HYGGPR joint 0 real 2 2 4 2 0 2535 1.0
A3RRDLX4HYGGPR joint 0 real 1 2 1 1 0 2567 1.0
A1GABEPSX2V15F joint 0 pre 4 0 NA NA 0 968 0.75
A1GABEPSX2V15F joint 0 pre 2 0 NA NA 1 69 0.75
A1GABEPSX2V15F joint 0 pre 1 0 NA NA 1 62 0.75
A1GABEPSX2V15F joint 0 pre 3 0 NA NA 1 73 0.75
A1GABEPSX2V15F joint 0 real 2 1 4 2 0 243 0.75
A1GABEPSX2V15F joint 0 real 1 1 1 1 0 15 0.75
A1GABEPSX2V15F joint 0 real 4 1 3 4 0 9 0.75
A1GABEPSX2V15F joint 0 real 3 1 2 3 1 105 0.75
A1GABEPSX2V15F joint 0 real 2 2 4 2 0 167 0.75
A1GABEPSX2V15F joint 0 real 4 2 3 4 0 45 0.75
A1GABEPSX2V15F joint 0 real 3 2 2 3 0 45 0.75
A1GABEPSX2V15F joint 0 real 1 2 1 1 1 108 0.75
A1LOD3LNX7FUPJ joint 0 pre 4 0 NA NA 0 5610 1.0
A1LOD3LNX7FUPJ joint 0 pre 3 0 NA NA 0 2453 1.0
A1LOD3LNX7FUPJ joint 0 pre 1 0 NA NA 1 2553 1.0
A1LOD3LNX7FUPJ joint 0 pre 2 0 NA NA 1 2262 1.0
A1LOD3LNX7FUPJ joint 0 real 1 1 1 1 0 2536 1.0
A1LOD3LNX7FUPJ joint 0 real 2 1 4 2 0 3359 1.0
A1LOD3LNX7FUPJ joint 0 real 3 1 2 3 1 2615 1.0
A1LOD3LNX7FUPJ joint 0 real 4 1 3 4 1 2353 1.0
A1LOD3LNX7FUPJ joint 0 real 2 2 4 2 0 2184 1.0
A1LOD3LNX7FUPJ joint 0 real 4 2 3 4 1 2252 1.0
A1LOD3LNX7FUPJ joint 0 real 3 2 2 3 1 2237 1.0
A1LOD3LNX7FUPJ joint 0 real 1 2 1 1 0 2133 1.0
A3QSJY1FFN0N6V joint 0 pre 2 0 NA NA 1 5794 1.0
A3QSJY1FFN0N6V joint 0 pre 1 0 NA NA 1 3308 1.0
A3QSJY1FFN0N6V joint 0 pre 4 0 NA NA 0 2045 1.0
A3QSJY1FFN0N6V joint 0 pre 3 0 NA NA 0 2377 1.0
A3QSJY1FFN0N6V joint 0 real 4 1 3 4 1 2792 1.0
A3QSJY1FFN0N6V joint 0 real 3 1 2 3 1 2838 1.0
A3QSJY1FFN0N6V joint 0 real 2 1 4 2 0 3115 1.0
A3QSJY1FFN0N6V joint 0 real 1 1 1 1 0 2375 1.0
A3QSJY1FFN0N6V joint 0 real 3 2 2 3 1 2314 1.0
A3QSJY1FFN0N6V joint 0 real 2 2 4 2 1 2565 1.0
A3QSJY1FFN0N6V joint 0 real 1 2 1 1 0 2387 1.0
A3QSJY1FFN0N6V joint 0 real 4 2 3 4 1 2232 1.0
A2YKW761AK4ZGY joint 0 pre 1 0 NA NA 1 4150 1.0
A2YKW761AK4ZGY joint 0 pre 2 0 NA NA 1 2112 1.0
A2YKW761AK4ZGY joint 0 pre 3 0 NA NA 0 2001 1.0
A2YKW761AK4ZGY joint 0 pre 4 0 NA NA 0 2581 1.0
A2YKW761AK4ZGY joint 0 real 3 1 2 3 1 8170 1.0
A2YKW761AK4ZGY joint 0 real 1 1 1 1 0 2537 1.0
A2YKW761AK4ZGY joint 0 real 4 1 3 4 1 5766 1.0
A2YKW761AK4ZGY joint 0 real 2 1 4 2 0 2284 1.0
A2YKW761AK4ZGY joint 0 real 1 2 1 1 0 2422 1.0
A2YKW761AK4ZGY joint 0 real 3 2 2 3 0 2165 1.0
A2YKW761AK4ZGY joint 0 real 2 2 4 2 0 2209 1.0
A2YKW761AK4ZGY joint 0 real 4 2 3 4 1 2134 1.0
AMWIBULQ4S8K3 joint 0 pre 3 0 NA NA 0 2900 1.0
AMWIBULQ4S8K3 joint 0 pre 1 0 NA NA 1 2680 1.0
AMWIBULQ4S8K3 joint 0 pre 4 0 NA NA 0 2606 1.0
AMWIBULQ4S8K3 joint 0 pre 2 0 NA NA 1 2640 1.0
AMWIBULQ4S8K3 joint 0 real 1 1 1 1 0 2781 1.0
AMWIBULQ4S8K3 joint 0 real 3 1 2 3 1 2626 1.0
AMWIBULQ4S8K3 joint 0 real 2 1 4 2 1 2648 1.0
AMWIBULQ4S8K3 joint 0 real 4 1 3 4 1 2585 1.0
AMWIBULQ4S8K3 joint 0 real 2 2 4 2 1 2469 1.0
AMWIBULQ4S8K3 joint 0 real 1 2 1 1 1 2585 1.0
AMWIBULQ4S8K3 joint 0 real 3 2 2 3 1 2418 1.0
AMWIBULQ4S8K3 joint 0 real 4 2 3 4 1 2396 1.0
AAASQIW3J32OL joint 0 pre 1 0 NA NA 1 3859 1.0
AAASQIW3J32OL joint 0 pre 4 0 NA NA 0 3701 1.0
AAASQIW3J32OL joint 0 pre 2 0 NA NA 1 2642 1.0
AAASQIW3J32OL joint 0 pre 3 0 NA NA 0 2129 1.0
AAASQIW3J32OL joint 0 real 4 1 3 4 1 3138 1.0
AAASQIW3J32OL joint 0 real 1 1 1 1 0 3733 1.0
AAASQIW3J32OL joint 0 real 2 1 4 2 1 3254 1.0
AAASQIW3J32OL joint 0 real 3 1 2 3 0 2705 1.0
AAASQIW3J32OL joint 0 real 2 2 4 2 1 2689 1.0
AAASQIW3J32OL joint 0 real 1 2 1 1 1 3064 1.0
AAASQIW3J32OL joint 0 real 3 2 2 3 1 2473 1.0
AAASQIW3J32OL joint 0 real 4 2 3 4 1 2418 1.0
A142ZRU284W9O joint 0 pre 1 0 NA NA 1 1374 0.75
A142ZRU284W9O joint 0 pre 3 0 NA NA 0 1161 0.75
A142ZRU284W9O joint 0 pre 4 0 NA NA 1 1175 0.75
A142ZRU284W9O joint 0 pre 2 0 NA NA 1 1313 0.75
A142ZRU284W9O joint 0 real 1 1 1 1 1 4408 0.75
A142ZRU284W9O joint 0 real 3 1 2 3 1 3058 0.75
A142ZRU284W9O joint 0 real 2 1 4 2 1 2316 0.75
A142ZRU284W9O joint 0 real 4 1 3 4 1 2096 0.75
A142ZRU284W9O joint 0 real 2 2 4 2 1 2353 0.75
A142ZRU284W9O joint 0 real 3 2 2 3 1 2257 0.75
A142ZRU284W9O joint 0 real 4 2 3 4 1 2555 0.75
A142ZRU284W9O joint 0 real 1 2 1 1 1 2394 0.75
A3J9HS8I5DUO9V joint 0 pre 1 0 NA NA 0 7690 0.25
A3J9HS8I5DUO9V joint 0 pre 3 0 NA NA 0 3180 0.25
A3J9HS8I5DUO9V joint 0 pre 2 0 NA NA 0 5609 0.25
A3J9HS8I5DUO9V joint 0 pre 4 0 NA NA 1 35187 0.25
A3J9HS8I5DUO9V joint 0 real 4 1 3 4 0 5103 0.25
A3J9HS8I5DUO9V joint 0 real 3 1 2 3 1 6184 0.25
A3J9HS8I5DUO9V joint 0 real 2 1 4 2 1 29403 0.25
A3J9HS8I5DUO9V joint 0 real 1 1 1 1 0 4378 0.25
A3J9HS8I5DUO9V joint 0 real 4 2 3 4 1 4245 0.25
A3J9HS8I5DUO9V joint 0 real 2 2 4 2 1 3482 0.25
A3J9HS8I5DUO9V joint 0 real 3 2 2 3 1 4540 0.25
A3J9HS8I5DUO9V joint 0 real 1 2 1 1 0 4288 0.25
A2APPZDU0VS9LN joint 0 pre 1 0 NA NA 1 3528 0.75
A2APPZDU0VS9LN joint 0 pre 2 0 NA NA 0 5028 0.75
A2APPZDU0VS9LN joint 0 pre 4 0 NA NA 0 4138 0.75
A2APPZDU0VS9LN joint 0 pre 3 0 NA NA 0 2102 0.75
A2APPZDU0VS9LN joint 0 real 3 1 2 3 1 2388 0.75
A2APPZDU0VS9LN joint 0 real 4 1 3 4 0 2358 0.75
A2APPZDU0VS9LN joint 0 real 1 1 1 1 0 2668 0.75
A2APPZDU0VS9LN joint 0 real 2 1 4 2 1 2364 0.75
A2APPZDU0VS9LN joint 0 real 2 2 4 2 1 2435 0.75
A2APPZDU0VS9LN joint 0 real 1 2 1 1 0 2779 0.75
A2APPZDU0VS9LN joint 0 real 4 2 3 4 1 2170 0.75
A2APPZDU0VS9LN joint 0 real 3 2 2 3 0 2310 0.75
A1ZYNG3SBJPYKU joint 0 pre 1 0 NA NA 1 4557 1.0
A1ZYNG3SBJPYKU joint 0 pre 2 0 NA NA 1 2875 1.0
A1ZYNG3SBJPYKU joint 0 pre 4 0 NA NA 0 2472 1.0
A1ZYNG3SBJPYKU joint 0 pre 3 0 NA NA 0 4515 1.0
A1ZYNG3SBJPYKU joint 0 real 2 1 4 2 1 3327 1.0
A1ZYNG3SBJPYKU joint 0 real 3 1 2 3 1 4169 1.0
A1ZYNG3SBJPYKU joint 0 real 1 1 1 1 0 4050 1.0
A1ZYNG3SBJPYKU joint 0 real 4 1 3 4 1 2514 1.0
A1ZYNG3SBJPYKU joint 0 real 1 2 1 1 1 4375 1.0
A1ZYNG3SBJPYKU joint 0 real 4 2 3 4 1 2570 1.0
A1ZYNG3SBJPYKU joint 0 real 3 2 2 3 1 2659 1.0
A1ZYNG3SBJPYKU joint 0 real 2 2 4 2 1 2714 1.0
A2ECARMKB641DS joint 0 pre 2 0 NA NA 0 15601 0.5
A2ECARMKB641DS joint 0 pre 4 0 NA NA 0 3383 0.5
A2ECARMKB641DS joint 0 pre 1 0 NA NA 0 2430 0.5
A2ECARMKB641DS joint 0 pre 3 0 NA NA 0 1777 0.5
A2ECARMKB641DS joint 0 real 1 1 1 1 0 3130 0.5
A2ECARMKB641DS joint 0 real 2 1 4 2 1 4221 0.5
A2ECARMKB641DS joint 0 real 3 1 2 3 1 3051 0.5
A2ECARMKB641DS joint 0 real 4 1 3 4 1 2722 0.5
A2ECARMKB641DS joint 0 real 1 2 1 1 0 3061 0.5
A2ECARMKB641DS joint 0 real 3 2 2 3 1 2255 0.5
A2ECARMKB641DS joint 0 real 4 2 3 4 1 2336 0.5
A2ECARMKB641DS joint 0 real 2 2 4 2 1 2343 0.5
A1Y094NXHFK79V joint 0 pre 1 0 NA NA 1 4135 1.0
A1Y094NXHFK79V joint 0 pre 3 0 NA NA 0 1694 1.0
A1Y094NXHFK79V joint 0 pre 2 0 NA NA 1 1665 1.0
A1Y094NXHFK79V joint 0 pre 4 0 NA NA 0 1855 1.0
A1Y094NXHFK79V joint 0 real 3 1 2 3 1 2698 1.0
A1Y094NXHFK79V joint 0 real 2 1 4 2 0 2917 1.0
A1Y094NXHFK79V joint 0 real 1 1 1 1 1 3197 1.0
A1Y094NXHFK79V joint 0 real 4 1 3 4 1 3671 1.0
A1Y094NXHFK79V joint 0 real 2 2 4 2 0 2289 1.0
A1Y094NXHFK79V joint 0 real 1 2 1 1 1 2182 1.0
A1Y094NXHFK79V joint 0 real 4 2 3 4 1 2587 1.0
A1Y094NXHFK79V joint 0 real 3 2 2 3 1 3537 1.0
A166A2M31CW2C7 joint 0 pre 4 0 NA NA 0 123165 1.0
A166A2M31CW2C7 joint 0 pre 2 0 NA NA 1 2071 1.0
A166A2M31CW2C7 joint 0 pre 1 0 NA NA 1 2002 1.0
A166A2M31CW2C7 joint 0 pre 3 0 NA NA 0 1902 1.0
A166A2M31CW2C7 joint 0 real 3 1 2 3 0 2463 1.0
A166A2M31CW2C7 joint 0 real 4 1 3 4 1 2365 1.0
A166A2M31CW2C7 joint 0 real 1 1 1 1 1 2462 1.0
A166A2M31CW2C7 joint 0 real 2 1 4 2 1 2407 1.0
A166A2M31CW2C7 joint 0 real 2 2 4 2 1 2839 1.0
A166A2M31CW2C7 joint 0 real 4 2 3 4 1 3406 1.0
A166A2M31CW2C7 joint 0 real 3 2 2 3 1 2205 1.0
A166A2M31CW2C7 joint 0 real 1 2 1 1 0 2356 1.0
AJ96T4J2PFLWG joint 0 pre 2 0 NA NA 1 4300 1.0
AJ96T4J2PFLWG joint 0 pre 4 0 NA NA 0 2858 1.0
AJ96T4J2PFLWG joint 0 pre 1 0 NA NA 1 3262 1.0
AJ96T4J2PFLWG joint 0 pre 3 0 NA NA 0 2653 1.0
AJ96T4J2PFLWG joint 0 real 1 1 1 1 1 3760 1.0
AJ96T4J2PFLWG joint 0 real 3 1 2 3 1 2904 1.0
AJ96T4J2PFLWG joint 0 real 2 1 4 2 1 3744 1.0
AJ96T4J2PFLWG joint 0 real 4 1 3 4 1 2834 1.0
AJ96T4J2PFLWG joint 0 real 3 2 2 3 1 3431 1.0
AJ96T4J2PFLWG joint 0 real 1 2 1 1 1 3653 1.0
